,RBF_DivMom,RBF_Graph,SP500
2023-04-28,0.8346648668588537,0.8109002748003536,0.9101501506263789
2023-05-05,0.8610132915748367,0.8851411272903228,0.9028964230942601
2023-05-12,0.8697646833579364,0.9753212321991245,0.9002398672936498
2023-05-19,0.8874971270407948,1.0034502895693524,0.9150616452216334
2023-05-26,0.936840968532094,1.1487347084270434,0.9180020402172775
2023-06-02,0.9531463315221715,1.172123040356573,0.9347927860197862
2023-06-09,0.9735798051219043,1.2145461272149807,0.9383923104116336
2023-06-16,0.9868672013974648,1.1855967444404611,0.9625634082162952
2023-06-23,0.9804490375558979,1.1649549105636101,0.9491910967596848
2023-06-30,1.0379952381901623,1.2577773771821714,0.9714674107227701
