,RBF_DivMom,RBF_Graph,SP500
2023-10-13,0.9895310606887256,1.186998201649184,0.9287350560717436
2023-10-20,0.9367907304771451,1.094269862944549,0.9064984389979142
2023-10-27,0.8987614146616374,1.057802481428655,0.8835814566558855
2023-11-03,0.9570145712765206,1.142685610033124,0.9352931988471614
2023-11-10,0.9809065993415734,1.2041293864538838,0.9475039374015736
2023-11-17,1.0021197365287897,1.2581656457685417,0.9687019312598799
2023-11-24,1.00632338468773,1.2547651796523944,0.978427497618715
2023-12-01,0.9950897911307842,1.2212918046651056,0.9860006871141461
2023-12-08,1.0130243224419002,1.2411991501203599,0.9880909268138288
2023-12-15,1.0351441454469898,1.2663302675301997,1.0127310890165595
2023-12-22,1.0452765729300435,1.272430523645295,1.0203364473303085
2023-12-29,1.0470777379550247,1.2748390911625138,1.0235983864646139
