,RBF_DivMom,RBF_Graph,SP500
2022-07-22,0.7563363888616851,0.854307463209001,0.8829837577645424
2022-07-29,0.7961356408335712,0.8996178409269256,0.9205754013445967
2022-08-05,0.7731369370542219,0.8639861301758418,0.9238963505879594
2022-08-12,0.7974729383501347,0.922284511953773,0.9539767611718346
2022-08-19,0.7935418101305372,0.9471428001089404,0.9424603643528066
2022-08-26,0.7815429293836804,0.9517362598039762,0.9043873110077838
2022-09-02,0.7639012744673465,0.8969348193710948,0.8746546124616784
2022-09-09,0.801676439502623,0.9248870919958883,0.906549328955306
2022-09-16,0.7726940799490064,0.8778783453193156,0.8633031475967161
2022-09-23,0.7238942302521787,0.7893071854982732,0.8231617245697426
2022-09-30,0.720550095390918,0.8007993316873249,0.7991772120677442
