,weight
K,0.06583664310422094
AFL,0.06264002802595005
MMM,0.06086728674714106
VTR,0.06037143724773332
MO,0.06006847883524091
TRGP,0.0595580001447123
ERIE,0.05909157443537347
ICE,0.057670986887077634
IRM,0.055943132737572204
TYL,0.05230951424561113
NEM,0.0516173151831182
UHS,0.04932232661410099
FICO,0.048834032998947056
UNH,0.046483576909308696
CBRE,0.04618839229015867
AON,0.04445401630585499
MKTX,0.04340256778385227
MHK,0.042382556478983244
TPL,0.041877898821498734
AMD,-0.00891976579645585
