,f1,f2
A,0.09066028892993927,0.03981011360883713
AAPL,0.09048742055892944,0.039324335753917694
ABBV,0.09057869017124176,0.039203062653541565
ABT,0.09033927321434021,0.03877204656600952
ACGL,0.09037131071090698,0.038503892719745636
ACN,0.09055814146995544,0.03975699841976166
ADBE,0.09047843515872955,0.039635829627513885
ADI,0.09055076539516449,0.03962191194295883
ADM,0.09032808244228363,0.03871483355760574
ADP,0.09047052264213562,0.038877733051776886
ADSK,0.09058421850204468,0.03927432745695114
AEE,0.09051711857318878,0.0388665571808815
AEP,0.09046900272369385,0.038706183433532715
AES,0.09037135541439056,0.03882439434528351
AFL,0.09047144651412964,0.038700416684150696
AIG,0.09048180282115936,0.03870737552642822
AIZ,0.09054277837276459,0.03904151916503906
AJG,0.09039466083049774,0.03847227245569229
AKAM,0.09045964479446411,0.039351195096969604
ALB,0.0906064510345459,0.03991738706827164
ALGN,0.09065443277359009,0.040169067680835724
ALL,0.09050095081329346,0.03875874727964401
ALLE,0.0905153900384903,0.03893762826919556
AMAT,0.09065616130828857,0.03997407853603363
AMCR,0.09044349193572998,0.03908582776784897
AMD,0.09056338667869568,0.03918396681547165
AME,0.09062808752059937,0.03958553075790405
AMGN,0.09057553112506866,0.039256177842617035
AMP,0.09062205255031586,0.039479225873947144
AMT,0.090492844581604,0.03866545110940933
AMZN,0.09063899517059326,0.039557717740535736
ANET,0.09064167737960815,0.04037387669086456
AON,0.09049706161022186,0.03895711898803711
AOS,0.09058259427547455,0.03924410790205002
APA,0.0903930515050888,0.038640983402729034
APD,0.09052769839763641,0.03927066922187805
APH,0.09049674868583679,0.0388026088476181
APO,0.0905240923166275,0.03949923813343048
APTV,0.09061402082443237,0.0396435409784317
ARE,0.09055255353450775,0.03930624574422836
ATO,0.09042772650718689,0.03865092247724533
AVB,0.09047561883926392,0.03892945498228073
AVGO,0.09044161438941956,0.04105953127145767
AVY,0.09053798019886017,0.0391819104552269
AWK,0.09029585123062134,0.0384022518992424
AXON,0.09053544700145721,0.03947928547859192
AXP,0.09060719609260559,0.03949461877346039
AZO,0.09026773273944855,0.03821113705635071
BA,0.09033991396427155,0.0388476625084877
BAC,0.09058205783367157,0.039432935416698456
BALL,0.0904703140258789,0.03900410234928131
BAX,0.09038710594177246,0.038988515734672546
BBY,0.09050372242927551,0.03969234973192215
BDX,0.09058824181556702,0.03906780481338501
BEN,0.09062312543392181,0.03945276886224747
BF-B,0.09045277535915375,0.03900188207626343
BG,0.09031373262405396,0.03847859054803848
BIIB,0.09054011106491089,0.03929227590560913
BK,0.09057413041591644,0.039217039942741394
BKNG,0.09051471948623657,0.03904660791158676
BKR,0.09061360359191895,0.03925196826457977
BLDR,0.09061138331890106,0.03961896151304245
BLK,0.09057563543319702,0.03906682878732681
BMY,0.09053386747837067,0.038964495062828064
BR,0.09044501185417175,0.03876788914203644
BRK-B,0.09045428037643433,0.0385771170258522
BRO,0.0903300791978836,0.038353584706783295
BSX,0.09057748317718506,0.039122603833675385
BX,0.09055572748184204,0.040035098791122437
BXP,0.09054705500602722,0.039107292890548706
C,0.09054975211620331,0.0394153967499733
CAG,0.0903361439704895,0.03859946131706238
CAH,0.09034658968448639,0.03829095512628555
CAT,0.09062018990516663,0.03943502902984619
CB,0.09043565392494202,0.03858557343482971
CBOE,0.09034928679466248,0.03838510811328888
CBRE,0.09052678942680359,0.03912637382745743
CCI,0.09050165116786957,0.03874220699071884
CCL,0.09053763747215271,0.03992794454097748
CDNS,0.09054544568061829,0.039066947996616364
CDW,0.09065216779708862,0.03964756429195404
CF,0.09053708612918854,0.039032965898513794
CFG,0.09061944484710693,0.03955288976430893
CHD,0.09045808017253876,0.03886155039072037
CHRW,0.09049652516841888,0.03883887082338333
CHTR,0.09041203558444977,0.0387253612279892
CI,0.09038993716239929,0.0384724885225296
CINF,0.09048996865749359,0.03882268816232681
CL,0.09035231173038483,0.0386597216129303
CLX,0.09052549302577972,0.03912217915058136
CMCSA,0.09049317240715027,0.0388912558555603
CME,0.09053811430931091,0.03878408670425415
CMG,0.09041568636894226,0.03901968151330948
CMI,0.0906226634979248,0.03975444287061691
CMS,0.09049805998802185,0.03872060030698776
CNC,0.0904584527015686,0.03870104253292084
CNP,0.09046070277690887,0.038559168577194214
COF,0.09054221212863922,0.03934710472822189
COO,0.09044909477233887,0.03894320875406265
COP,0.09038698673248291,0.03855493664741516
COR,0.09035101532936096,0.03822139650583267
COST,0.09043656289577484,0.03907627612352371
CPAY,0.09053729474544525,0.039013274013996124
CPB,0.0902666449546814,0.03867000341415405
CPRT,0.09043438732624054,0.0386897549033165
CPT,0.09042449295520782,0.03866014629602432
CRL,0.09055612981319427,0.040042176842689514
CRM,0.09066934883594513,0.039779968559741974
CSCO,0.09051653742790222,0.03908741474151611
CSGP,0.09049002826213837,0.0387735441327095
CSX,0.0906251072883606,0.03955553472042084
CTAS,0.09016524255275726,0.03844328224658966
CTRA,0.0904790610074997,0.03865302354097366
CTSH,0.09057047963142395,0.03955196589231491
CVS,0.0904582291841507,0.03868648409843445
CVX,0.09045794606208801,0.03852850943803787
CZR,0.09057371318340302,0.040581561625003815
D,0.09053386747837067,0.03897219896316528
DAL,0.09053286910057068,0.04077644646167755
DD,0.09060017764568329,0.03949285298585892
DE,0.09058009088039398,0.03933568298816681
DECK,0.09065845608711243,0.04051120579242706
DELL,0.09054726362228394,0.039839327335357666
DG,0.0902269184589386,0.03808450698852539
DGX,0.09053935110569,0.03911563754081726
DHI,0.09058515727519989,0.03930239379405975
DHR,0.09062770009040833,0.03933514654636383
DIS,0.09057801961898804,0.0395263209939003
DLR,0.09065407514572144,0.03991153836250305
DLTR,0.08985675871372223,0.038027383387088776
DOC,0.09051842987537384,0.038975149393081665
DOV,0.0906459391117096,0.03971010446548462
DPZ,0.09040151536464691,0.039280541241168976
DRI,0.09029087424278259,0.03833708167076111
DTE,0.090531125664711,0.03879151493310928
DUK,0.09051936864852905,0.03884121775627136
DVA,0.09047532081604004,0.03876139223575592
DVN,0.09041626751422882,0.03854173421859741
DXCM,0.09047181904315948,0.0405612587928772
EA,0.09044460952281952,0.03854702413082123
EBAY,0.0903719961643219,0.038818441331386566
ECL,0.09054821729660034,0.03927459567785263
ED,0.09046155214309692,0.0385146364569664
EFX,0.09053075313568115,0.03918897360563278
EG,0.09040471911430359,0.03865639865398407
EIX,0.09050227701663971,0.03865589201450348
EL,0.09054689109325409,0.039576202630996704
ELV,0.0904579609632492,0.03849797695875168
EMN,0.09058262407779694,0.039729923009872437
EMR,0.09064501523971558,0.03979317843914032
ENPH,0.09040465950965881,0.03878796845674515
EOG,0.09051764011383057,0.03887571394443512
EPAM,0.09058144688606262,0.04038657248020172
EQIX,0.09066207706928253,0.03980708122253418
EQR,0.09044413268566132,0.03877855837345123
EQT,0.09041804075241089,0.03850020468235016
ERIE,0.09045368432998657,0.03912469744682312
ES,0.09054048359394073,0.03899051249027252
ESS,0.09044139087200165,0.038659267127513885
ETN,0.09061333537101746,0.0400039404630661
ETR,0.09048286080360413,0.038894474506378174
EVRG,0.09051243960857391,0.03884533792734146
EW,0.09053197503089905,0.03891810029745102
EXC,0.0904378592967987,0.0386403426527977
EXPD,0.0903054028749466,0.03865528851747513
EXPE,0.09041257202625275,0.039623335003852844
EXR,0.0904809832572937,0.03915391117334366
F,0.09058602154254913,0.039150163531303406
FANG,0.0904025286436081,0.038716115057468414
FAST,0.09042827785015106,0.03884820640087128
FCX,0.09055657684803009,0.0391998216509819
FDS,0.09038719534873962,0.03871025890111923
FDX,0.09025578200817108,0.03893175721168518
FE,0.09047776460647583,0.03880484402179718
FFIV,0.09059801697731018,0.03943144530057907
FI,0.09057152271270752,0.03919314593076706
FICO,0.09052558243274689,0.03896918147802353
FIS,0.09050296247005463,0.038751691579818726
FITB,0.090598464012146,0.03941742330789566
FRT,0.09048669040203094,0.03911812603473663
FSLR,0.09063862264156342,0.03987044095993042
FTNT,0.09059533476829529,0.039460889995098114
FTV,0.09063713252544403,0.03954640030860901
GD,0.09039871394634247,0.03858540952205658
GDDY,0.09057307243347168,0.03903254121541977
GE,0.09056127071380615,0.0390763059258461
GEN,0.09061336517333984,0.039420731365680695
GILD,0.09023986756801605,0.03864096850156784
GIS,0.09046018123626709,0.03912172466516495
GL,0.09043362736701965,0.03856169432401657
GLW,0.09059455990791321,0.0397002249956131
GM,0.09058023989200592,0.03963438421487808
GNRC,0.09064826369285583,0.039663106203079224
GOOG,0.09064115583896637,0.04017946869134903
GOOGL,0.09064319729804993,0.04016006737947464
GPC,0.0905449241399765,0.03926627337932587
GPN,0.09051758050918579,0.039114758372306824
GRMN,0.09048376977443695,0.03901105374097824
GS,0.09058956801891327,0.039670005440711975
GWW,0.09056493639945984,0.03913428634405136
HAL,0.09051084518432617,0.039002925157547
HAS,0.09050138294696808,0.039144210517406464
HBAN,0.09060339629650116,0.039395540952682495
HCA,0.0902658998966217,0.03823987394571304
HD,0.0904664546251297,0.03913676738739014
HIG,0.09041199088096619,0.038507021963596344
HII,0.09031672775745392,0.038220569491386414
