,f1,f2
HWM,0.0505577027797699,0.031174831092357635
IBKR,0.05010657012462616,0.030208811163902283
IBM,0.050259023904800415,0.030241891741752625
ICE,0.0503372848033905,0.030503198504447937
IDXX,0.05025647580623627,0.030282549560070038
IEX,0.050289005041122437,0.030292890965938568
IFF,0.050415217876434326,0.030831612646579742
INCY,0.05026876926422119,0.030167900025844574
INTC,0.05010727047920227,0.030135080218315125
INTU,0.05034667253494263,0.030699491500854492
IP,0.05018529295921326,0.030049577355384827
IPG,0.05044648051261902,0.030808888375759125
IQV,0.05030125379562378,0.030448950827121735
IRM,0.05001717805862427,0.02958991378545761
ISRG,0.050389185547828674,0.030723750591278076
IT,0.05032612383365631,0.030416198074817657
ITW,0.05035291612148285,0.030457422137260437
IVZ,0.05013576149940491,0.029863402247428894
J,0.05032429099082947,0.0303586944937706
JBHT,0.050195738673210144,0.02992897480726242
JBL,0.050222188234329224,0.030058227479457855
JCI,0.050299614667892456,0.030384190380573273
JKHY,0.05017118155956268,0.029963523149490356
JNJ,0.05039818584918976,0.030536212027072906
JPM,0.05051277577877045,0.031224064528942108
K,0.05029641091823578,0.0302259624004364
KDP,0.05009804666042328,0.02973935753107071
KEY,0.050360217690467834,0.030890747904777527
KEYS,0.05024024844169617,0.030333422124385834
KHC,0.050526395440101624,0.030994325876235962
KIM,0.050261929631233215,0.030212894082069397
KKR,0.05010412633419037,0.029887966811656952
KLAC,0.050260573625564575,0.03029312938451767
KMB,0.050374582409858704,0.030452631413936615
KMI,0.05038009583950043,0.030659303069114685
KMX,0.0500577837228775,0.030141443014144897
KO,0.05043277144432068,0.030669018626213074
KR,0.050085872411727905,0.0297752246260643
L,0.050546154379844666,0.031176961958408356
LDOS,0.05033878982067108,0.030451782047748566
LEN,0.05040426552295685,0.030688665807247162
LH,0.05046704411506653,0.031081438064575195
LHX,0.050151824951171875,0.030173219740390778
LII,0.050009891390800476,0.029555991291999817
LIN,0.05027996003627777,0.03019127994775772
LKQ,0.050376489758491516,0.030522800981998444
LLY,0.05040872097015381,0.030610591173171997
LMT,0.050438135862350464,0.03077547252178192
LNT,0.050414085388183594,0.030620545148849487
LOW,0.050139620900154114,0.029928140342235565
LRCX,0.049985140562057495,0.030193328857421875
LULU,0.05005499720573425,0.030633486807346344
LUV,0.049346715211868286,0.028048507869243622
LVS,0.050507038831710815,0.03158010542392731
LW,0.05051928758621216,0.030961811542510986
LYB,0.050407975912094116,0.030725479125976562
LYV,0.05022706091403961,0.030204012989997864
MA,0.05041143298149109,0.030788704752922058
MAA,0.050317078828811646,0.030428379774093628
MAR,0.050057098269462585,0.029872789978981018
MAS,0.05012524127960205,0.029876798391342163
MCD,0.050231337547302246,0.030026189982891083
MCHP,0.050080955028533936,0.030007682740688324
MCK,0.05027879774570465,0.030220411717891693
MCO,0.050204575061798096,0.03017517179250717
MDLZ,0.050376757979393005,0.0304877907037735
MDT,0.050369277596473694,0.0305417999625206
MET,0.05034175515174866,0.03050893545150757
META,0.05043204128742218,0.03125549852848053
MGM,0.04994980990886688,0.02955053001642227
MHK,0.05051897466182709,0.03179154545068741
MKC,0.050253093242645264,0.030099160969257355
MKTX,0.0503648966550827,0.030591577291488647
MLM,0.05013929307460785,0.029961422085762024
MMC,0.05030369758605957,0.0303594172000885
MMM,0.050202563405036926,0.0300898477435112
MNST,0.050422072410583496,0.030696898698806763
MO,0.05026860535144806,0.03017672896385193
MOH,0.05027076601982117,0.03014194965362549
MOS,0.04989643394947052,0.029230043292045593
MPC,0.05048553645610809,0.03134673833847046
MPWR,0.05006320774555206,0.03004724532365799
MRK,0.0504622608423233,0.030739299952983856
MS,0.05014261603355408,0.029849641025066376
MSCI,0.050137802958488464,0.030080437660217285
MSFT,0.05025970935821533,0.030344553291797638
MSI,0.05033484101295471,0.030579961836338043
MTB,0.0500810444355011,0.030224263668060303
MTCH,0.05003838241100311,0.03031834214925766
MTD,0.05040942132472992,0.030717074871063232
MU,0.04993544518947601,0.029546916484832764
NCLH,0.04871603846549988,0.027119986712932587
NDAQ,0.050207048654556274,0.0302790105342865
NDSN,0.05043621361255646,0.03078397363424301
NEE,0.050338149070739746,0.03035561740398407
NEM,0.050369709730148315,0.030594103038311005
NFLX,0.05015219748020172,0.030411086976528168
NI,0.05039164423942566,0.030498787760734558
NKE,0.05056174099445343,0.031947702169418335
NOC,0.05055256187915802,0.03131049871444702
NOW,0.050268709659576416,0.030597157776355743
NRG,0.04978322982788086,0.02979344129562378
NSC,0.050315991044044495,0.030383966863155365
NTAP,0.05004480481147766,0.03014536201953888
NTRS,0.05038668215274811,0.030661985278129578
NUE,0.04981610178947449,0.029277414083480835
NVDA,0.04941517114639282,0.028463691473007202
NVR,0.05023941397666931,0.03025434911251068
NWS,0.05036434531211853,0.030571840703487396
NWSA,0.05037131905555725,0.030588790774345398
NXPI,0.05009385943412781,0.029950536787509918
O,0.050305917859077454,0.030248135328292847
ODFL,0.05014409124851227,0.029955580830574036
OKE,0.050460055470466614,0.03085138648748398
OMC,0.05063846707344055,0.03158676624298096
ON,0.04981093108654022,0.029434755444526672
ORCL,0.0504942387342453,0.031023189425468445
ORLY,0.05050031840801239,0.031094990670681
OXY,0.05018030107021332,0.03003079444169998
PANW,0.049577414989471436,0.02887735515832901
PAYC,0.05026105046272278,0.0306013822555542
PAYX,0.05022452771663666,0.030156917870044708
PCAR,0.050227850675582886,0.030105799436569214
PCG,0.050560176372528076,0.031214095652103424
PEG,0.05052126944065094,0.031023472547531128
PEP,0.050331950187683105,0.030332431197166443
PFE,0.050380587577819824,0.030453771352767944
PFG,0.05009017884731293,0.02971716970205307
PG,0.05043615400791168,0.030638977885246277
PGR,0.05043211579322815,0.030751235783100128
PH,0.05038851499557495,0.030590452253818512
PHM,0.05038370192050934,0.030650116503238678
PKG,0.050186559557914734,0.030031785368919373
PLD,0.05029146373271942,0.030280359089374542
PM,0.05039036273956299,0.030582785606384277
PNC,0.0504642128944397,0.0311724990606308
PNR,0.05043251812458038,0.030958622694015503
PNW,0.05022169649600983,0.029974810779094696
PODD,0.05029478669166565,0.030499830842018127
POOL,0.04999396204948425,0.029635541141033173
PPG,0.0502132773399353,0.03012944757938385
PPL,0.05039715766906738,0.030501432716846466
PRU,0.05026765167713165,0.030334211885929108
PSA,0.05014680325984955,0.02988089621067047
PSKY,0.04984457790851593,0.029834114015102386
PSX,0.05042523145675659,0.03089742362499237
PTC,0.05020609498023987,0.030057109892368317
PWR,0.0502115935087204,0.03004763275384903
PYPL,0.0502406507730484,0.03088938444852829
QCOM,0.04996199905872345,0.029555678367614746
RCL,0.04963959753513336,0.02904091775417328
REG,0.05023901164531708,0.030200742185115814
REGN,0.050251320004463196,0.030177898705005646
RF,0.05034296214580536,0.030905835330486298
RJF,0.05010952055454254,0.029933400452136993
RL,0.05031362175941467,0.030669212341308594
RMD,0.05014337599277496,0.030018314719200134
ROK,0.05038300156593323,0.03062589466571808
ROL,0.05007660388946533,0.02973984181880951
ROP,0.050423070788383484,0.030743122100830078
ROST,0.050468042492866516,0.030939169228076935
RSG,0.05014076828956604,0.029842838644981384
RTX,0.05054478347301483,0.031212463974952698
RVTY,0.05044490098953247,0.03072294592857361
SBAC,0.050264954566955566,0.030199870467185974
SBUX,0.05035023391246796,0.030637308955192566
SCHW,0.05059075355529785,0.03153963387012482
SHW,0.050103068351745605,0.029782623052597046
SJM,0.05049586296081543,0.030840151011943817
SLB,0.05053684115409851,0.031827881932258606
SMCI,0.050265148282051086,0.03042471408843994
SNA,0.050311341881752014,0.030460067093372345
SNPS,0.0501684695482254,0.030138976871967316
SO,0.0505603551864624,0.03105953335762024
SPG,0.05039486289024353,0.030555158853530884
SPGI,0.05023975670337677,0.030309461057186127
SRE,0.05015033483505249,0.029819652438163757
STE,0.050370991230010986,0.030845053493976593
STLD,0.04977898299694061,0.029077790677547455
STT,0.050373390316963196,0.03054935485124588
STX,0.05032862722873688,0.03126091510057449
STZ,0.050156936049461365,0.030071713030338287
SW,0.050514817237854004,0.03148581087589264
SWK,0.05016724765300751,0.030325159430503845
SWKS,0.05026505887508392,0.030749402940273285
SYF,0.050117313861846924,0.03005462884902954
SYK,0.05049511790275574,0.030969351530075073
SYY,0.04998607933521271,0.029441818594932556
T,0.05030854046344757,0.030434735119342804
TAP,0.050257787108421326,0.03022313117980957
TDG,0.05054955184459686,0.031237296760082245
TDY,0.05034855008125305,0.030716098845005035
TECH,0.05040439963340759,0.03070143610239029
TEL,0.050155580043792725,0.030133873224258423
TER,0.050200194120407104,0.030279211699962616
TFC,0.05040238797664642,0.030889086425304413
TGT,0.05024592578411102,0.03106732666492462
TJX,0.050470948219299316,0.030852973461151123
TKO,0.049746304750442505,0.029043950140476227
TMO,0.05044713616371155,0.031033165752887726
TMUS,0.0502154678106308,0.030188433825969696
TPL,0.049581706523895264,0.028750769793987274
TPR,0.05055980384349823,0.03140386939048767
TRGP,0.05048814415931702,0.031157605350017548
TRMB,0.04983973503112793,0.03058920055627823
TROW,0.04988411068916321,0.029485434293746948
TRV,0.05039764940738678,0.030595920979976654
TSCO,0.050581783056259155,0.031829774379730225
TSLA,0.047897160053253174,0.027335278689861298
TSN,0.05030961334705353,0.030570976436138153
TT,0.05020064115524292,0.029997624456882477
TTD,0.049908190965652466,0.029733769595623016
TTWO,0.05044981837272644,0.03160078823566437
TXN,0.05017174780368805,0.030133850872516632
TXT,0.05041615664958954,0.030702978372573853
TYL,0.05035378038883209,0.03064289689064026
UAL,0.049795135855674744,0.02927190065383911
UDR,0.050267502665519714,0.03024286776781082
UHS,0.05062165856361389,0.031540513038635254
ULTA,0.05052576959133148,0.03144428879022598
UNH,0.05037587881088257,0.03052739053964615
UNP,0.05025184154510498,0.030091524124145508
UPS,0.05014824867248535,0.029870539903640747
URI,0.050431400537490845,0.030686520040035248
USB,0.0504366010427475,0.030915096402168274
V,0.05037654936313629,0.030663572251796722
VLO,0.050504595041275024,0.0315631628036499
VMC,0.05026078224182129,0.030244171619415283
VRSK,0.05032210052013397,0.030505329370498657
VRSN,0.05054463446140289,0.03112620860338211
VRTX,0.049986571073532104,0.029667071998119354
VST,0.05012030899524689,0.02970990538597107
VTR,0.05035015940666199,0.03044060617685318
VTRS,0.050480231642723083,0.031002432107925415
VZ,0.050629615783691406,0.03168097883462906
WAB,0.05035284161567688,0.030429400503635406
WAT,0.0504017174243927,0.030580997467041016
WBA,0.049902766942977905,0.029214464128017426
WBD,0.04961445927619934,0.029926083981990814
WDAY,0.0501968115568161,0.030843213200569153
WDC,0.04989418387413025,0.030281104147434235
WEC,0.050238534808158875,0.030028514564037323
WELL,0.050306692719459534,0.030584372580051422
WFC,0.05018606781959534,0.030225448310375214
WM,0.05011111497879028,0.029762759804725647
WMB,0.05030211806297302,0.03036893904209137
WMT,0.050200849771499634,0.030004560947418213
WRB,0.05029952526092529,0.03027459979057312
WSM,0.05000598728656769,0.02993803471326828
WST,0.05035834014415741,0.030821137130260468
WTW,0.05044245719909668,0.03074362874031067
WY,0.05024084448814392,0.030058585107326508
WYNN,0.05020207166671753,0.03087133914232254
XEL,0.05039258301258087,0.030478358268737793
XOM,0.05055175721645355,0.031353145837783813
XYL,0.050398945808410645,0.03067496418952942
XYZ,0.05026043951511383,0.03096689283847809
YUM,0.05036891996860504,0.03045051544904709
ZBH,0.050553277134895325,0.031109757721424103
ZBRA,0.05039210617542267,0.031279563903808594
ZTS,0.05028174817562103,0.030505478382110596
