,f1,f2
CB,0.03161852806806564,0.006758749485015869
CBOE,0.031210005283355713,0.007219761610031128
CBRE,0.0319586843252182,0.006321117281913757
CCI,0.03162442892789841,0.00671473890542984
CCL,0.03187836706638336,0.006197042763233185
CDNS,0.031749531626701355,0.00655326247215271
CDW,0.031778834760189056,0.006571568548679352
CF,0.032209329307079315,0.005984984338283539
CFG,0.031425975263118744,0.0069845691323280334
CHD,0.03166036307811737,0.00671541690826416
CHRW,0.03217537701129913,0.006047055125236511
CHTR,0.03124295175075531,0.007205307483673096
CI,0.031206943094730377,0.007213190197944641
CINF,0.03162774443626404,0.006750866770744324
CL,0.031463623046875,0.006940387189388275
CLX,0.03158058226108551,0.006751731038093567
CMCSA,0.03205601125955582,0.006224632263183594
CME,0.031738802790641785,0.006589025259017944
CMG,0.03178641200065613,0.006536498665809631
CMI,0.032270900905132294,0.005880728363990784
CMS,0.03174746781587601,0.006595425307750702
CNC,0.03142382949590683,0.006950870156288147
CNP,0.032055437564849854,0.00621342658996582
COF,0.03170323371887207,0.006549350917339325
COO,0.03165104240179062,0.0066336989402771
COP,0.03111521154642105,0.007285661995410919
COR,0.031115561723709106,0.007329724729061127
COST,0.03132696449756622,0.0070709288120269775
CPAY,0.031741946935653687,0.0065974220633506775
CPB,0.03112771362066269,0.0072996169328689575
CPRT,0.0318012610077858,0.006561689078807831
CPT,0.0314740315079689,0.006923176348209381
CRL,0.0313415452837944,0.007042929530143738
CRM,0.032253630459308624,0.005946829915046692
CSCO,0.03205535560846329,0.006208665668964386
CSGP,0.031133681535720825,0.007304295897483826
CSX,0.0316518098115921,0.0067283883690834045
CTAS,0.03149358928203583,0.0068588778376579285
CTRA,0.031726300716400146,0.006666414439678192
CTSH,0.03166548162698746,0.006701670587062836
CVS,0.03218008577823639,0.005984611809253693
CVX,0.03170467168092728,0.00668373703956604
CZR,0.03207611292600632,0.006139792501926422
D,0.03146708011627197,0.006930485367774963
DAL,0.03278621286153793,0.00500158965587616
DD,0.03240972012281418,0.005648910999298096
DE,0.032142169773578644,0.0060869306325912476
DECK,0.03196418285369873,0.006156265735626221
DELL,0.03203211724758148,0.006053276360034943
DG,0.03155585378408432,0.006753817200660706
DGX,0.031666964292526245,0.006711319088935852
DHI,0.031493574380874634,0.00686509907245636
DHR,0.03172222524881363,0.0066416263580322266
DIS,0.03207726031541824,0.006200447678565979
DLR,0.03188007324934006,0.006405442953109741
DLTR,0.03155243396759033,0.006774149835109711
DOC,0.031770288944244385,0.006550520658493042
DOV,0.03197699785232544,0.006302766501903534
DPZ,0.03202752768993378,0.00628332793712616
DRI,0.031714603304862976,0.006567254662513733
DTE,0.0317922905087471,0.006549641489982605
DUK,0.031542740762233734,0.006849251687526703
DVA,0.031714700162410736,0.006555534899234772
DVN,0.030910305678844452,0.007580846548080444
DXCM,0.031033240258693695,0.007416859269142151
EA,0.03166060894727707,0.006662681698799133
EBAY,0.03191584348678589,0.006323814392089844
ECL,0.03177680820226669,0.006574615836143494
ED,0.031647369265556335,0.0067239925265312195
EFX,0.031125947833061218,0.007276430726051331
EG,0.031849607825279236,0.006493411958217621
EIX,0.03173583000898361,0.006621986627578735
EL,0.03244119882583618,0.004916712641716003
ELV,0.0311012864112854,0.007354430854320526
EMN,0.032388076186180115,0.0057143718004226685
EMR,0.032148927450180054,0.006094016134738922
ENPH,0.031698569655418396,0.006635725498199463
EOG,0.031393297016620636,0.00700870156288147
EPAM,0.031553126871585846,0.0068397074937820435
EQIX,0.03182190656661987,0.006482437252998352
EQR,0.03115418553352356,0.007239080965518951
EQT,0.03235740214586258,0.005794137716293335
ERIE,0.03205070644617081,0.0061658769845962524
ES,0.03160247951745987,0.006783157587051392
ESS,0.031065382063388824,0.007326558232307434
ETN,0.0319647490978241,0.006220072507858276
ETR,0.031969547271728516,0.0063101425766944885
EVRG,0.0317649319767952,0.006587214767932892
EW,0.031379684805870056,0.007038839161396027
EXC,0.031754471361637115,0.006572410464286804
EXPD,0.03214356303215027,0.006098732352256775
EXPE,0.032271161675453186,0.005890600383281708
EXR,0.03149363398551941,0.006893739104270935
F,0.031523577868938446,0.006883047521114349
FANG,0.03081454336643219,0.007641948759555817
FAST,0.03187578171491623,0.006432466208934784
FCX,0.03280799835920334,0.004582546651363373
FDS,0.03177341818809509,0.006514452397823334
FDX,0.03125174343585968,0.006964147090911865
FE,0.031567953526973724,0.0068215131759643555
FFIV,0.031920820474624634,0.006340734660625458
FI,0.03177996724843979,0.006557680666446686
FICO,0.031851738691329956,0.006403811275959015
FIS,0.03153449296951294,0.006837524473667145
FITB,0.031686753034591675,0.00666673481464386
FRT,0.031527481973171234,0.006849177181720734
FSLR,0.03253070265054703,0.005436345934867859
FTNT,0.031794652342796326,0.0065071359276771545
FTV,0.03222347050905228,0.005972914397716522
GD,0.031430281698703766,0.00696476548910141
GDDY,0.031395845115184784,0.006967425346374512
GE,0.03182831406593323,0.006369270384311676
GEN,0.03204118460416794,0.006205424666404724
GILD,0.03175593912601471,0.006554067134857178
GIS,0.031632065773010254,0.006730169057846069
GL,0.03153456002473831,0.00682656466960907
GLW,0.03200381249189377,0.006259553134441376
GM,0.03111843764781952,0.007247798144817352
GNRC,0.03228280693292618,0.005728870630264282
GOOG,0.03181206434965134,0.006533920764923096
GOOGL,0.03179822117090225,0.006549067795276642
GPC,0.03187132626771927,0.006452411413192749
GPN,0.030367381870746613,0.00801367312669754
GRMN,0.03158744424581528,0.0068004801869392395
GS,0.03171265870332718,0.006662994623184204
GWW,0.031900256872177124,0.00640358030796051
HAL,0.03131064027547836,0.007125772535800934
HAS,0.031980179250240326,0.0063054487109184265
HBAN,0.03155452758073807,0.006828024983406067
HCA,0.03172370046377182,0.006619550287723541
HD,0.032095178961753845,0.006147637963294983
HIG,0.03169913589954376,0.006666876375675201
HII,0.031370557844638824,0.007066570222377777
HLT,0.03223997354507446,0.005966544151306152
HOLX,0.031503066420555115,0.00692208856344223
HON,0.03181639313697815,0.006521172821521759
HPE,0.03247886151075363,0.005495063960552216
HPQ,0.03188619762659073,0.006446123123168945
HRL,0.03146619349718094,0.0069649964570999146
HSIC,0.03198332339525223,0.006321527063846588
HST,0.03158453851938248,0.006688207387924194
HSY,0.031325213611125946,0.007099241018295288
HUBB,0.032031118869781494,0.006148092448711395
HUM,0.03134012967348099,0.007045291364192963
HWM,0.031939707696437836,0.006353430449962616
IBKR,0.032218366861343384,0.00596744567155838
IBM,0.03199238330125809,0.006247766315937042
ICE,0.031450144946575165,0.00696621835231781
IDXX,0.03187238425016403,0.006439216434955597
IEX,0.03213561326265335,0.006108567118644714
IFF,0.03183497488498688,0.00647754967212677
INCY,0.03179361671209335,0.006537884473800659
INTC,0.03272846341133118,0.004962556064128876
INTU,0.031074948608875275,0.007326573133468628
IP,0.03171316534280777,0.00664183497428894
IPG,0.03173975646495819,0.0066332146525382996
IQV,0.031191259622573853,0.007264226675033569
IRM,0.03174927085638046,0.006543651223182678
ISRG,0.031409285962581635,0.006993882358074188
IT,0.03162895143032074,0.006719991564750671
ITW,0.032087355852127075,0.006160348653793335
IVZ,0.03215798735618591,0.0060496702790260315
J,0.032194070518016815,0.006023526191711426
JBHT,0.03177998214960098,0.006581924855709076
JBL,0.03264026343822479,0.0052984654903411865
JCI,0.03221013396978378,0.005954571068286896
JKHY,0.031741224229335785,0.006591200828552246
JNJ,0.03134099394083023,0.007094100117683411
JPM,0.03155440837144852,0.006846830248832703
K,0.03160274773836136,0.0067442357540130615
KDP,0.03162387013435364,0.006744056940078735
KEY,0.03147996962070465,0.0068309977650642395
KEYS,0.03212372213602066,0.006030179560184479
KHC,0.03159549832344055,0.006792984902858734
KIM,0.0313345268368721,0.007050469517707825
KKR,0.03194630891084671,0.006244093179702759
KLAC,0.03188568353652954,0.0063416361808776855
KMB,0.031562790274620056,0.0068335384130477905
KMI,0.03173268586397171,0.006641820073127747
KMX,0.03143520653247833,0.0069686248898506165
KO,0.031631454825401306,0.006753847002983093
KR,0.03188980370759964,0.006389141082763672
L,0.031581342220306396,0.006833672523498535
LDOS,0.0318475216627121,0.006482057273387909
LEN,0.03182162344455719,0.006472133100032806
LH,0.031528912484645844,0.0069000497460365295
LHX,0.03174208104610443,0.006633765995502472
LII,0.03170155733823776,0.006606437265872955
LIN,0.03182343393564224,0.006513714790344238
LKQ,0.031535349786281586,0.006857737898826599
LLY,0.030924566090106964,0.007512226700782776
LMT,0.03182920068502426,0.006505414843559265
LNT,0.03184007853269577,0.00649213045835495
LOW,0.032073646783828735,0.006178751587867737
LRCX,0.03218396008014679,0.005943901836872101
LULU,0.03220290690660477,0.005909845232963562
LUV,0.031799837946891785,0.006511792540550232
LVS,0.03276345133781433,0.003947928547859192
LW,0.03198754042387009,0.006303504109382629
LYB,0.031829625368118286,0.006529591977596283
LYV,0.032420769333839417,0.005673885345458984
MA,0.031685441732406616,0.006665393710136414
MAA,0.031181111931800842,0.007216699421405792
MAR,0.032266587018966675,0.005920536816120148
MAS,0.03197294473648071,0.006308764219284058
MCD,0.031916528940200806,0.006376326084136963
MCHP,0.03197282552719116,0.006264202296733856
MCK,0.030853457748889923,0.007629506289958954
MCO,0.0312139093875885,0.0071874335408210754
MDLZ,0.03154914081096649,0.006819836795330048
MDT,0.03156949579715729,0.00681024044752121
MET,0.032151028513908386,0.0060616061091423035
META,0.03210553526878357,0.006111010909080505
MGM,0.0322817787528038,0.005869172513484955
MHK,0.031775668263435364,0.006527453660964966
MKC,0.03164041042327881,0.00671609491109848
MKTX,0.03155376762151718,0.006797194480895996
MLM,0.03166080266237259,0.006700485944747925
MMC,0.03146781027317047,0.006937935948371887
MMM,0.03190528601408005,0.0063841938972473145
MNST,0.03204038739204407,0.00621398538351059
MO,0.031388431787490845,0.0070010945200920105
MOH,0.03122708946466446,0.00711444765329361
MOS,0.031864456832408905,0.006361953914165497
MPC,0.03141852468252182,0.007038384675979614
MPWR,0.03183990716934204,0.006236836314201355
MRK,0.03122289478778839,0.0072325170040130615
MS,0.0319444015622139,0.006359770894050598
MSCI,0.03190365433692932,0.006367385387420654
MSFT,0.03155083954334259,0.006803229451179504
MSI,0.031741343438625336,0.006607331335544586
MTB,0.03162413090467453,0.006699949502944946
MTCH,0.032099753618240356,0.006142430007457733
MTD,0.03215106576681137,0.006078854203224182
MU,0.03246985375881195,0.004721596837043762
NCLH,0.03219243139028549,0.0057869553565979
NDAQ,0.03145290166139603,0.006935238838195801
NDSN,0.03194861859083176,0.006344139575958252
NEE,0.031819336116313934,0.00646219402551651
NEM,0.03163227438926697,0.006682462990283966
NFLX,0.03177975118160248,0.006542190909385681
NI,0.031771473586559296,0.0065675899386405945
NKE,0.03227326273918152,0.005846127867698669
NOC,0.03169909119606018,0.0066678524017333984
NOW,0.03123614937067032,0.007011301815509796
NRG,0.03241727501153946,0.005622774362564087
NSC,0.031508974730968475,0.006895169615745544
NTAP,0.03163861483335495,0.006742164492607117
NTRS,0.03155338019132614,0.006816484034061432
NUE,0.03193850815296173,0.006366170942783356
NVDA,0.03186360001564026,0.00611414760351181
NVR,0.03201857954263687,0.006243467330932617
NWS,0.03161323070526123,0.006799660623073578
NWSA,0.03156260401010513,0.006864003837108612
NXPI,0.03204154968261719,0.00618058443069458
O,0.03170643746852875,0.006646841764450073
ODFL,0.03179527819156647,0.006559088826179504
OKE,0.031244054436683655,0.007143847644329071
OMC,0.031782492995262146,0.0065653324127197266
ON,0.031984247267246246,0.0061199963092803955
ORCL,0.03209689259529114,0.0059702396392822266
ORLY,0.03185436129570007,0.006465941667556763
OXY,0.03130076080560684,0.0071937888860702515
PANW,0.03130163252353668,0.0071035027503967285
PAYC,0.031565770506858826,0.006745845079421997
PAYX,0.03157751262187958,0.006786800920963287
PCAR,0.031711332499980927,0.006658121943473816
PCG,0.03152131289243698,0.006857439875602722
PEG,0.03205675631761551,0.00620201975107193
PEP,0.031297095119953156,0.007132783532142639
PFE,0.031519755721092224,0.006891950964927673
PFG,0.03198854625225067,0.006269462406635284
PG,0.031550489366054535,0.0068520233035087585
PGR,0.031352750957012177,0.00701325386762619
PH,0.03205794841051102,0.006186395883560181
PHM,0.031926363706588745,0.006319575011730194
PKG,0.031876951456069946,0.006428606808185577
PLD,0.03142523765563965,0.0069716572761535645
PM,0.03135577589273453,0.0070382580161094666
PNC,0.03160283714532852,0.0067486390471458435
PNR,0.032157331705093384,0.006032116711139679
PNW,0.031367652118206024,0.00703759491443634
PODD,0.031692832708358765,0.0064883604645729065
POOL,0.03201650083065033,0.006266377866268158
PPG,0.032186731696128845,0.005972720682621002
PPL,0.03177510201931,0.006571926176548004
PRU,0.03175314515829086,0.006578989326953888
PSA,0.03157646209001541,0.006765231490135193
PSKY,0.031902141869068146,0.006372101604938507
PSX,0.031662531197071075,0.00673394650220871
PTC,0.032075442373752594,0.006174616515636444
PWR,0.032225094735622406,0.005868278443813324
PYPL,0.03217896819114685,0.0059597790241241455
QCOM,0.03169737756252289,0.00664103776216507
RCL,0.03210435062646866,0.006097428500652313
REG,0.031375542283058167,0.0070092082023620605
REGN,0.03022671490907669,0.008187726140022278
RF,0.03173328936100006,0.006599649786949158
RJF,0.03170834481716156,0.0066156089305877686
RL,0.03246700018644333,0.005608551204204559
RMD,0.03125777095556259,0.007117278873920441
ROK,0.03190869837999344,0.006392531096935272
ROL,0.03153514862060547,0.0068654343485832214
ROP,0.03156600892543793,0.006842352449893951
ROST,0.03139984607696533,0.006997987627983093
RSG,0.031338661909103394,0.007098302245140076
RTX,0.03172450512647629,0.006629668176174164
RVTY,0.03196093440055847,0.006312422454357147
SBAC,0.031564220786094666,0.006779760122299194
SBUX,0.03169634938240051,0.00651087611913681
SCHW,0.03159204125404358,0.006791919469833374
SHW,0.03184527903795242,0.006467029452323914
SJM,0.03173176199197769,0.006607569754123688
SLB,0.03167622536420822,0.006706275045871735
SMCI,0.030158236622810364,0.00789862871170044
SNA,0.031876347959041595,0.006451211869716644
SNPS,0.0318455770611763,0.006473809480667114
SO,0.03170618414878845,0.006659708917140961
SPG,0.03173248469829559,0.006630569696426392
SPGI,0.03142622113227844,0.006975837051868439
SRE,0.031641729176044464,0.006743267178535461
STE,0.03153710067272186,0.006841324269771576
STLD,0.03233838081359863,0.005816958844661713
STT,0.03182165324687958,0.006480522453784943
STX,0.032183945178985596,0.006037421524524689
STZ,0.03196943551301956,0.006291970610618591
SW,0.032381653785705566,0.005704008042812347
SWK,0.032198525965213776,0.005995206534862518
SWKS,0.0313468798995018,0.007048018276691437
SYF,0.031638845801353455,0.006676137447357178
SYK,0.031437426805496216,0.006946094334125519
SYY,0.03176528960466385,0.006567381322383881
T,0.03188987076282501,0.006385311484336853
TAP,0.031974755227565765,0.006287381052970886
TDG,0.031780339777469635,0.0065177008509635925
TDY,0.03175557404756546,0.006605595350265503
TECH,0.03195945918560028,0.006327211856842041
TEL,0.0318545326590538,0.006488092243671417
TER,0.03193385899066925,0.006245836615562439
TFC,0.031621240079402924,0.006783291697502136
TGT,0.03171754628419876,0.006635919213294983
TJX,0.031514912843704224,0.00686703622341156
TKO,0.03211689740419388,0.006132185459136963
TMO,0.03161699324846268,0.006779342889785767
TMUS,0.03187793493270874,0.0064042434096336365
TPL,0.031387872993946075,0.0066337138414382935
TPR,0.032618239521980286,0.005058623850345612
TRGP,0.031286001205444336,0.0070952847599983215
TRMB,0.032356180250644684,0.005772486329078674
TROW,0.031897470355033875,0.006444476544857025
TRV,0.03156951069831848,0.006792351603507996
TSCO,0.03195685148239136,0.006272703409194946
TSLA,0.03272874653339386,0.005084581673145294
TSN,0.031183503568172455,0.0072624459862709045
TT,0.03193838149309158,0.006293915212154388
TTD,0.03183376044034958,0.006441988050937653
TTWO,0.03164651244878769,0.0067077577114105225
TXN,0.03192281723022461,0.006375908851623535
TXT,0.03155674785375595,0.006849050521850586
TYL,0.031528398394584656,0.006882958114147186
UAL,0.03292766213417053,0.004682697355747223
UDR,0.031379133462905884,0.006957776844501495
UHS,0.0312856063246727,0.007106892764568329
ULTA,0.032027438282966614,0.006184309720993042
UNH,0.03151887655258179,0.006864242255687714
UNP,0.031413644552230835,0.007011055946350098
UPS,0.032077156007289886,0.00619138777256012
URI,0.03238929808139801,0.005681373178958893
USB,0.0315660759806633,0.006810702383518219
V,0.031200408935546875,0.007203385233879089
VLO,0.03157520294189453,0.006858661770820618
VMC,0.031767837703228,0.006569236516952515
VRSK,0.03143639117479324,0.006999500095844269
VRSN,0.03206149488687515,0.006169259548187256
VRTX,0.03128048777580261,0.007134184241294861
VST,0.03288006782531738,0.003777019679546356
VTR,0.031715311110019684,0.006551459431648254
VTRS,0.031594835221767426,0.006779193878173828
VZ,0.031877048313617706,0.0063902586698532104
WAB,0.03214752674102783,0.0060529932379722595
WAT,0.03226792812347412,0.005892537534236908
WBA,0.03158683329820633,0.0067434608936309814
WBD,0.031713515520095825,0.00632563978433609
WDAY,0.031234540045261383,0.007174760103225708
WDC,0.032203108072280884,0.0059638842940330505
WEC,0.031655557453632355,0.006699495017528534
WELL,0.03168864548206329,0.006604306399822235
WFC,0.03166836500167847,0.006670400500297546
WM,0.031545087695121765,0.006859809160232544
WMB,0.03158190846443176,0.006815515458583832
WMT,0.03170496225357056,0.0066000670194625854
WRB,0.031263090670108795,0.007183372974395752
WSM,0.03228200972080231,0.005838088691234589
WST,0.031800344586372375,0.006549663841724396
WTW,0.031725116074085236,0.006631739437580109
WY,0.03202861547470093,0.006220787763595581
WYNN,0.03260829299688339,0.004066862165927887
XEL,0.031771183013916016,0.0065622031688690186
XOM,0.03173594921827316,0.006651483476161957
XYL,0.03169253468513489,0.006671629846096039
XYZ,0.031781770288944244,0.006522931158542633
YUM,0.03209681808948517,0.006023436784744263
ZBH,0.03167980909347534,0.0066980645060539246
ZBRA,0.0320630818605423,0.0061193108558654785
ZTS,0.03182247281074524,0.006513193249702454
