,f1,f2
ECL,0.03664372116327286,0.004684373736381531
ED,0.03671475499868393,0.004708968102931976
EFX,0.03663072735071182,0.004707552492618561
EG,0.03698287159204483,0.004742719233036041
EIX,0.03675791621208191,0.004698403179645538
EL,0.03714554011821747,0.004850521683692932
ELV,0.03656920790672302,0.004684358835220337
EMN,0.03770794719457626,0.0047916024923324585
EMR,0.036727309226989746,0.004687942564487457
ENPH,0.03680434823036194,0.004843749105930328
EOG,0.03714346885681152,0.004719085991382599
EPAM,0.03549546003341675,0.004722870886325836
EQIX,0.035964593291282654,0.0047301724553108215
EQR,0.03653383255004883,0.0046930089592933655
EQT,0.037272997200489044,0.004876911640167236
ERIE,0.03617389500141144,0.00469110906124115
ES,0.03669160604476929,0.004723697900772095
ESS,0.03661559522151947,0.004691131412982941
ETN,0.03669043630361557,0.00468870997428894
ETR,0.03684534132480621,0.004710964858531952
EVRG,0.03699713200330734,0.0047306641936302185
EW,0.03696615993976593,0.00471138209104538
EXC,0.036823831498622894,0.004710108041763306
EXPD,0.036342769861221313,0.004670105874538422
EXPE,0.03653528541326523,0.004682309925556183
EXR,0.03685982525348663,0.004751570522785187
F,0.03732188791036606,0.004753932356834412
FANG,0.03708633780479431,0.00471360981464386
FAST,0.03649745136499405,0.004673659801483154
FCX,0.037688300013542175,0.004800885915756226
FDS,0.03606920689344406,0.0047005414962768555
FDX,0.0376930758357048,0.004808694124221802
FE,0.03661511838436127,0.004687793552875519
FFIV,0.03626503795385361,0.0046676769852638245
FI,0.0370844230055809,0.004722073674201965
FICO,0.03597966581583023,0.004675120115280151
FIS,0.037459030747413635,0.0047826990485191345
FITB,0.03700404614210129,0.004720740020275116
FRT,0.03671273589134216,0.004711680114269257
FSLR,0.037821248173713684,0.004975482821464539
FTNT,0.0362389013171196,0.004680700600147247
FTV,0.03643093258142471,0.004676364362239838
GD,0.036643318831920624,0.004682205617427826
GDDY,0.036300309002399445,0.00466446578502655
GE,0.03691873699426651,0.004694618284702301
GEN,0.0367308109998703,0.0047019124031066895
GILD,0.036280304193496704,0.004680648446083069
GIS,0.03699002414941788,0.004702627658843994
GL,0.036013126373291016,0.004681721329689026
GLW,0.03653477877378464,0.00468657910823822
GM,0.03781365603208542,0.004811622202396393
GNRC,0.03780747950077057,0.0049081891775131226
GOOG,0.03701210767030716,0.004713147878646851
GOOGL,0.036975473165512085,0.004710458219051361
GPC,0.036457180976867676,0.004668921232223511
GPN,0.03663371503353119,0.004688583314418793
GRMN,0.03687579184770584,0.0046960413455963135
GS,0.037218913435935974,0.0047338902950286865
GWW,0.0365336611866951,0.0046727582812309265
HAL,0.03719157725572586,0.004725143313407898
HAS,0.03732416778802872,0.004736214876174927
HBAN,0.03726032376289368,0.0047699809074401855
HCA,0.03678292781114578,0.004694446921348572
HD,0.03633509576320648,0.004670135676860809
HIG,0.037106819450855255,0.0047247037291526794
HII,0.0363164097070694,0.004668630659580231
HLT,0.03678596019744873,0.004693478345870972
HOLX,0.03686726093292236,0.004733182489871979
HON,0.036799944937229156,0.004707068204879761
HPE,0.03695274144411087,0.004749797284603119
HPQ,0.03635504096746445,0.004678875207901001
HRL,0.03681980073451996,0.004699625074863434
HSIC,0.03659764677286148,0.004722706973552704
HST,0.03624937683343887,0.004664964973926544
HSY,0.036167629063129425,0.004658959805965424
HUBB,0.036813534796237946,0.0046920329332351685
HUM,0.03616194427013397,0.00466407835483551
HWM,0.036638110876083374,0.004686661064624786
IBKR,0.036933280527591705,0.00472288578748703
IBM,0.03628058731555939,0.0046730488538742065
ICE,0.036445751786231995,0.0046839043498039246
IDXX,0.03628891706466675,0.004696942865848541
IEX,0.03652413189411163,0.004675745964050293
IFF,0.037185847759246826,0.0047421082854270935
INCY,0.03593819588422775,0.004669249057769775
INTC,0.03681454062461853,0.004733920097351074
INTU,0.03649544715881348,0.00469110906124115
IP,0.0368318110704422,0.0047110915184021
IPG,0.0363798588514328,0.004668809473514557
IQV,0.03635791689157486,0.004674963653087616
IRM,0.03655584901571274,0.004691578447818756
ISRG,0.0365375280380249,0.00468820333480835
IT,0.03641520440578461,0.00466880202293396
ITW,0.036455728113651276,0.004671819508075714
IVZ,0.03732592612504959,0.004787907004356384
J,0.03689691424369812,0.004711553454399109
JBHT,0.036493539810180664,0.00470394641160965
JBL,0.03622926026582718,0.004766419529914856
JCI,0.03706856817007065,0.004716880619525909
JKHY,0.03661204129457474,0.004713714122772217
JNJ,0.0364026203751564,0.004695899784564972
JPM,0.03706974536180496,0.004711471498012543
K,0.03708261251449585,0.004733286798000336
KDP,0.03698847442865372,0.004724867641925812
KEY,0.03749596327543259,0.004790067672729492
KEYS,0.036641426384449005,0.004696443676948547
KHC,0.03708452731370926,0.0047318413853645325
KIM,0.03670090436935425,0.0047137439250946045
KKR,0.036577753722667694,0.004683271050453186
KLAC,0.03623512387275696,0.00466889888048172
KMB,0.03699599951505661,0.004732213914394379
KMI,0.03683312237262726,0.004699990153312683
KMX,0.03725390136241913,0.004731595516204834
KO,0.036612510681152344,0.004687324166297913
KR,0.03688935935497284,0.004712708294391632
L,0.036820992827415466,0.004710309207439423
LDOS,0.036718182265758514,0.004695281386375427
LEN,0.03728310763835907,0.004759669303894043
LH,0.03670583665370941,0.00471130758523941
LHX,0.03635501116514206,0.004676647484302521
LII,0.03655106574296951,0.0046767666935920715
LIN,0.03630264103412628,0.004664696753025055
LKQ,0.036763399839401245,0.0046938881278038025
LLY,0.03660467267036438,0.0046888068318367004
LMT,0.03693880885839462,0.004706867039203644
LNT,0.03694634139537811,0.004732541739940643
LOW,0.03660383075475693,0.004682183265686035
LRCX,0.03655235469341278,0.00470549613237381
LULU,0.0341644287109375,0.0047013238072395325
LUV,0.035796403884887695,0.00473930686712265
LVS,0.036582641303539276,0.004720404744148254
LW,0.03699616342782974,0.004726313054561615
LYB,0.03669435530900955,0.004690900444984436
LYV,0.036751873791217804,0.004682093858718872
MA,0.03645854443311691,0.004673384130001068
MAA,0.03639303892850876,0.004681684076786041
MAR,0.03636271506547928,0.004674181342124939
MAS,0.03693871200084686,0.004721067845821381
MCD,0.036114342510700226,0.004669837653636932
MCHP,0.036674052476882935,0.004699207842350006
MCK,0.03653145581483841,0.00468222051858902
MCO,0.036619871854782104,0.004690252244472504
MDLZ,0.03569997847080231,0.004648163914680481
MDT,0.03701458126306534,0.00476200133562088
MET,0.03686109930276871,0.00470433384180069
META,0.03562264144420624,0.004664622247219086
MGM,0.03766617178916931,0.004814505577087402
MHK,0.03755777329206467,0.004791326820850372
MKC,0.03804489225149155,0.0049407631158828735
MKTX,0.03622269630432129,0.004658594727516174
MLM,0.03681007772684097,0.004694916307926178
MMC,0.03642306476831436,0.004680156707763672
MMM,0.03681284934282303,0.004707962274551392
MNST,0.036256738007068634,0.004669360816478729
MO,0.036652274429798126,0.004699379205703735
MOH,0.03647883981466293,0.004670597612857819
MOS,0.03683245927095413,0.00474393367767334
MPC,0.03717149794101715,0.004714027047157288
MPWR,0.03589779883623123,0.004683010280132294
MRK,0.037407249212265015,0.004815712571144104
MS,0.037180326879024506,0.004723675549030304
MSCI,0.03654160350561142,0.004689611494541168
MSFT,0.0362633541226387,0.004662178456783295
MSI,0.036908358335494995,0.004703700542449951
MTB,0.03684581071138382,0.004709899425506592
MTCH,0.03687811642885208,0.004721343517303467
MTD,0.03656367212533951,0.004678815603256226
MU,0.038534022867679596,0.005081996321678162
NCLH,0.037144795060157776,0.004741601645946503
NDAQ,0.037137873470783234,0.004722967743873596
NDSN,0.036843620240688324,0.00470869243144989
NEE,0.03741304576396942,0.00474751740694046
NEM,0.03740709275007248,0.004803523421287537
NFLX,0.035976506769657135,0.004657372832298279
NI,0.03687988966703415,0.004708372056484222
NKE,0.03562581539154053,0.004678159952163696
NOC,0.036869242787361145,0.004705578088760376
NOW,0.03620149940252304,0.004666417837142944
NRG,0.0373668298125267,0.004726745188236237
NSC,0.036250822246074677,0.004672914743423462
NTAP,0.036625951528549194,0.00470096617937088
NTRS,0.03741203993558884,0.004761949181556702
NUE,0.03693905472755432,0.00470733642578125
NVDA,0.03632688522338867,0.0046906545758247375
NVR,0.03702692687511444,0.004716344177722931
NWS,0.0364355593919754,0.004685446619987488
NWSA,0.03649064898490906,0.00468764454126358
NXPI,0.0365731343626976,0.004703715443611145
O,0.03690716624259949,0.004736505448818207
ODFL,0.03646001219749451,0.00468115508556366
OKE,0.03691869229078293,0.004700995981693268
OMC,0.03712792694568634,0.00472637265920639
ON,0.03567582368850708,0.004658147692680359
ORCL,0.03655477613210678,0.004696682095527649
ORLY,0.03620562702417374,0.004665695130825043
OXY,0.036966197192668915,0.004706554114818573
PANW,0.0359673947095871,0.004659734666347504
PAYC,0.03717543184757233,0.004737779498100281
PAYX,0.03657303750514984,0.004692673683166504
PCAR,0.036958955228328705,0.004695989191532135
PCG,0.036664508283138275,0.004702456295490265
PEG,0.03705660253763199,0.00472094863653183
PEP,0.037001363933086395,0.004712104797363281
PFE,0.03648311644792557,0.0046921223402023315
PFG,0.03715667873620987,0.00473342090845108
PG,0.036433570086956024,0.004675440490245819
PGR,0.036717191338539124,0.004687607288360596
PH,0.0366707518696785,0.004684388637542725
PHM,0.03740230202674866,0.004756346344947815
PKG,0.03694434463977814,0.0047190263867378235
PLD,0.03629042208194733,0.004687391221523285
PM,0.03622528165578842,0.004684194922447205
PNC,0.03737914562225342,0.004758015275001526
PNR,0.03709033131599426,0.004714943468570709
PNW,0.03703242540359497,0.00471852719783783
PODD,0.03653079271316528,0.004753977060317993
POOL,0.03596167266368866,0.004662230610847473
PPG,0.03679169714450836,0.0047032833099365234
PPL,0.03672882169485092,0.004699133336544037
PRU,0.037043698132038116,0.004715554416179657
PSA,0.03684235364198685,0.004741363227367401
PSKY,0.037123627960681915,0.004755951464176178
PSX,0.037124939262866974,0.0047257691621780396
PTC,0.03648437559604645,0.004679329693317413
PWR,0.03717588633298874,0.004720859229564667
PYPL,0.03741998225450516,0.004752703011035919
QCOM,0.0364518016576767,0.0046736374497413635
RCL,0.03733170032501221,0.004732407629489899
REG,0.03649517893791199,0.004701264202594757
REGN,0.03618932515382767,0.004664406180381775
RF,0.03766006976366043,0.004816785454750061
RJF,0.037121064960956573,0.0047203004360198975
RL,0.036662161350250244,0.004687197506427765
RMD,0.03710320591926575,0.004733040928840637
ROK,0.03662905842065811,0.004700861871242523
ROL,0.03643292188644409,0.004668779671192169
ROP,0.03659127652645111,0.004683651030063629
ROST,0.03643399477005005,0.0046826377511024475
RSG,0.03667903691530228,0.004683688282966614
RTX,0.037062548100948334,0.004712790250778198
RVTY,0.03632834553718567,0.004694536328315735
SBAC,0.036334238946437836,0.004682891070842743
SBUX,0.03635890781879425,0.004678957164287567
SCHW,0.037120066583156586,0.004720285534858704
SHW,0.03679056465625763,0.004697121679782867
SJM,0.03667791187763214,0.004690304398536682
SLB,0.03705878555774689,0.004707120358943939
SMCI,0.03618878126144409,0.004862837493419647
SNA,0.03673399239778519,0.004699200391769409
SNPS,0.035931579768657684,0.004687100648880005
SO,0.036967016756534576,0.004718191921710968
SPG,0.036935433745384216,0.004721686244010925
SPGI,0.036399923264980316,0.004688665270805359
SRE,0.036736972630023956,0.004716560244560242
STE,0.035820312798023224,0.004651874303817749
STLD,0.03747960180044174,0.004748247563838959
STT,0.037022098898887634,0.004716105759143829
STX,0.03699813038110733,0.004774928092956543
STZ,0.03683178871870041,0.00469670444726944
SW,0.0372697114944458,0.004773616790771484
SWK,0.037388019263744354,0.004770636558532715
SWKS,0.03682517260313034,0.004713587462902069
SYF,0.036985188722610474,0.004737555980682373
SYK,0.03655674308538437,0.00469159334897995
SYY,0.03631126880645752,0.0046658143401145935
T,0.036900654435157776,0.004731923341751099
TAP,0.036571845412254333,0.004680842161178589
TDG,0.03675162047147751,0.0046914443373680115
TDY,0.036576539278030396,0.0046909525990486145
TECH,0.03567058593034744,0.004659868776798248
TEL,0.036717817187309265,0.004696168005466461
TER,0.03717099130153656,0.004740126430988312
TFC,0.03731627017259598,0.0047849491238594055
TGT,0.037501364946365356,0.004791833460330963
TJX,0.03684878349304199,0.0047047436237335205
TKO,0.036755964159965515,0.0047162845730781555
TMO,0.0362301766872406,0.004668660461902618
TMUS,0.036472514271736145,0.00469149649143219
TPL,0.037282541394233704,0.004747636616230011
TPR,0.03653666377067566,0.004687801003456116
TRGP,0.03715655207633972,0.004710845649242401
TRMB,0.0366709902882576,0.004686862230300903
TROW,0.03709878772497177,0.0047286152839660645
TRV,0.03696298599243164,0.00471467524766922
TSCO,0.036584824323654175,0.004675023257732391
TSLA,0.036481402814388275,0.0047404468059539795
TSN,0.037019260227680206,0.004703029990196228
TT,0.03670709580183029,0.0046821460127830505
TTD,0.037268511950969696,0.004804424941539764
TTWO,0.036122262477874756,0.00467054545879364
TXN,0.03656791150569916,0.004685074090957642
TXT,0.03676997870206833,0.004685133695602417
TYL,0.03645051270723343,0.004689060151576996
UAL,0.03736906498670578,0.004755266010761261
UDR,0.0364287868142128,0.00468260794878006
UHS,0.03691345453262329,0.004700787365436554
ULTA,0.03604589402675629,0.004676200449466705
UNH,0.0364338681101799,0.004684388637542725
UNP,0.0362454354763031,0.004674792289733887
UPS,0.035497136414051056,0.004646472632884979
URI,0.03696005791425705,0.004711173474788666
USB,0.037049345672130585,0.004724636673927307
V,0.036043159663677216,0.004655689001083374
VLO,0.03724987059831619,0.004723712801933289
VMC,0.03652455657720566,0.004674099385738373
VRSK,0.03625723719596863,0.004672981798648834
VRSN,0.03619866818189621,0.004671812057495117
VRTX,0.036406271159648895,0.00468059629201889
VST,0.03784455358982086,0.004821911454200745
VTR,0.03633546829223633,0.004679471254348755
VTRS,0.036122024059295654,0.004680320620536804
VZ,0.037137456238269806,0.004744596779346466
WAB,0.036765970289707184,0.004697337746620178
WAT,0.036060839891433716,0.004662610590457916
WBA,0.036958709359169006,0.00477253645658493
WBD,0.03660307079553604,0.004722565412521362
WDAY,0.0360017791390419,0.004665829241275787
WDC,0.03781779855489731,0.00487084686756134
WEC,0.03672277182340622,0.004712238907814026
WELL,0.036600999534130096,0.004691570997238159
WFC,0.03669970482587814,0.00469517707824707
WM,0.0365915521979332,0.004682190716266632
WMB,0.03710740804672241,0.004713810980319977
WMT,0.03622688353061676,0.004660807549953461
WRB,0.03694772720336914,0.004714794456958771
WSM,0.03805278241634369,0.0049123093485832214
WST,0.03681773692369461,0.00469767302274704
WTW,0.0364438071846962,0.004679195582866669
WY,0.03676876425743103,0.004694327712059021
WYNN,0.03668343275785446,0.004705965518951416
XEL,0.036754436790943146,0.004717320203781128
XOM,0.03713825345039368,0.004718877375125885
XYL,0.03647604584693909,0.004674315452575684
XYZ,0.037286728620529175,0.00477147102355957
YUM,0.03654399514198303,0.004695691168308258
ZBH,0.03707779943943024,0.004739925265312195
ZBRA,0.03717461973428726,0.004737600684165955
ZTS,0.035682037472724915,0.004673227667808533
