,f1,f2
BG,0.07473480701446533,0.03698994219303131
BIIB,0.07507728040218353,0.037638671696186066
BK,0.07472127676010132,0.03717244416475296
BKNG,0.07509559392929077,0.03772493451833725
BKR,0.07495732605457306,0.03742571175098419
BLDR,0.07450631260871887,0.03738632798194885
BLK,0.0744309276342392,0.036629222333431244
BMY,0.07477398216724396,0.03708779066801071
BR,0.07470911741256714,0.03692387789487839
BRK-B,0.07468532025814056,0.03689265251159668
BRO,0.07459346950054169,0.03674241900444031
BSX,0.07504814863204956,0.03751419484615326
BX,0.07465916872024536,0.036918170750141144
BXP,0.07413776218891144,0.036410823464393616
C,0.07497857511043549,0.037648409605026245
CAG,0.07421071827411652,0.03621426969766617
CAH,0.07486972212791443,0.03721131384372711
CAT,0.07498504221439362,0.03749024122953415
CB,0.07502634823322296,0.0374535471200943
CBOE,0.07533854246139526,0.03817453235387802
CBRE,0.07418607175350189,0.0363573357462883
CCI,0.074533611536026,0.03694566339254379
CCL,0.07398401200771332,0.03607291728258133
CDNS,0.0752180963754654,0.03800841420888901
CDW,0.07479915022850037,0.037093788385391235
CF,0.07561364769935608,0.038766928017139435
CFG,0.074840247631073,0.03749225288629532
CHD,0.07462313771247864,0.0367925688624382
CHRW,0.07478402554988861,0.03736750781536102
CHTR,0.07517857849597931,0.03777863085269928
CI,0.07519493997097015,0.03777308017015457
CINF,0.07450568675994873,0.03664005547761917
CL,0.07479947805404663,0.03708856552839279
CLX,0.07383491098880768,0.03604750335216522
CMCSA,0.07485775649547577,0.03716949373483658
CME,0.07494637370109558,0.03737013041973114
CMG,0.07465153932571411,0.03685560077428818
CMI,0.07487958669662476,0.03725504130125046
CMS,0.07411877810955048,0.03611624240875244
CNC,0.0754905641078949,0.038395047187805176
CNP,0.0742110162973404,0.036244191229343414
COF,0.07452470064163208,0.0368957594037056
COO,0.07409155368804932,0.03607659786939621
COP,0.0750676691532135,0.037678174674510956
COR,0.07492193579673767,0.037389807403087616
COST,0.07542020082473755,0.03826229274272919
CPAY,0.07423442602157593,0.036245107650756836
CPB,0.07460229098796844,0.0367906391620636
CPRT,0.07497279345989227,0.03744959086179733
CPT,0.07412369549274445,0.036127492785453796
CRL,0.07463553547859192,0.03696577996015549
CRM,0.07448914647102356,0.0367107093334198
CSCO,0.0748419314622879,0.037343792617321014
CSGP,0.07469584047794342,0.0369829460978508
CSX,0.0750773698091507,0.037582606077194214
CTAS,0.07437019050121307,0.036473967134952545
CTRA,0.07499714195728302,0.038124777376651764
CTSH,0.0746660828590393,0.03686313331127167
CVS,0.07508663833141327,0.037705741822719574
CVX,0.07540519535541534,0.03825707733631134
CZR,0.07376682758331299,0.03640791028738022
D,0.07395194470882416,0.03591601550579071
DAL,0.07420410215854645,0.03634460270404816
DD,0.07520590722560883,0.038102954626083374
DE,0.07438032329082489,0.03678577393293381
DECK,0.07501067221164703,0.03760010749101639
DELL,0.07514448463916779,0.03789367526769638
DG,0.07336808741092682,0.03544759750366211
DGX,0.07469210028648376,0.03697079420089722
DHI,0.07446952164173126,0.03667132556438446
DHR,0.07493406534194946,0.03747665137052536
DIS,0.07482288777828217,0.03736024349927902
DLR,0.07457029819488525,0.036796942353248596
DLTR,0.07437559962272644,0.037026017904281616
DOC,0.0740998238325119,0.03624425083398819
DOV,0.07482397556304932,0.03718898445367813
DPZ,0.07495930790901184,0.037392906844615936
DRI,0.07467633485794067,0.037073343992233276
DTE,0.07407590746879578,0.03612244129180908
DUK,0.07428126037120819,0.03639452904462814
DVA,0.07441610097885132,0.03659132868051529
DVN,0.07470226287841797,0.03750120848417282
DXCM,0.07451412081718445,0.03828847408294678
EA,0.07520703971385956,0.03793167322874069
EBAY,0.07523611187934875,0.03816063702106476
ECL,0.07459212839603424,0.03682173788547516
ED,0.07420094311237335,0.03623777627944946
EFX,0.0744209885597229,0.036685049533843994
EG,0.0746854841709137,0.03701568394899368
EIX,0.07360230386257172,0.03549725562334061
EL,0.07433818280696869,0.036527119576931
ELV,0.07477261126041412,0.03705956041812897
EMN,0.07480224967002869,0.03744201362133026
EMR,0.07500702142715454,0.03746151179075241
ENPH,0.07495176792144775,0.03753344714641571
EOG,0.0749589055776596,0.038020551204681396
EPAM,0.07491546869277954,0.037263959646224976
EQIX,0.07460083067417145,0.03694326430559158
EQR,0.07437878847122192,0.036516860127449036
EQT,0.07492424547672272,0.03842725604772568
ERIE,0.07554367184638977,0.038535669445991516
ES,0.0737120509147644,0.035633817315101624
ESS,0.07443587481975555,0.03663413226604462
ETN,0.07475289702415466,0.037284620106220245
ETR,0.07446835935115814,0.03659550100564957
EVRG,0.07410529255867004,0.036085523664951324
EW,0.07453460991382599,0.036848872900009155
EXC,0.07396693527698517,0.035924747586250305
EXPD,0.07503190636634827,0.037674009799957275
EXPE,0.07485976815223694,0.03764033317565918
EXR,0.07462480664253235,0.03685645014047623
F,0.07517403364181519,0.037781164050102234
FANG,0.07532493770122528,0.03834058344364166
FAST,0.07506832480430603,0.03771228343248367
FCX,0.0745004266500473,0.03709038347005844
FDS,0.07532595098018646,0.038063451647758484
FDX,0.07547654211521149,0.038455553352832794
FE,0.07420729100704193,0.03624626249074936
FFIV,0.07533480226993561,0.03818294405937195
FI,0.07438713312149048,0.036490634083747864
FICO,0.07484519481658936,0.037143461406230927
FIS,0.07491603493690491,0.037312351167201996
FITB,0.07451653480529785,0.03688143938779831
FRT,0.07431228458881378,0.036458954215049744
FSLR,0.07421758770942688,0.03652174025774002
FTNT,0.07478271424770355,0.03739523887634277
FTV,0.07488417625427246,0.037329062819480896
GD,0.07516270875930786,0.03790849447250366
GDDY,0.07527269423007965,0.03812012821435928
GE,0.07488556206226349,0.03734585642814636
GEN,0.07373340427875519,0.03560199588537216
GILD,0.07505302131175995,0.03757603466510773
GIS,0.07476381957530975,0.03707868605852127
GL,0.07497009634971619,0.037381649017333984
GLW,0.07468536496162415,0.036928221583366394
GM,0.07505489885807037,0.0377766415476799
GNRC,0.0748683512210846,0.03762909770011902
GOOG,0.0749204158782959,0.03749542683362961
GOOGL,0.07491132616996765,0.03748563677072525
GPC,0.07474084198474884,0.03703855723142624
GPN,0.07428726553916931,0.03636131435632706
GRMN,0.07518374919891357,0.03781028091907501
GS,0.07479049265384674,0.03722190111875534
GWW,0.07518291473388672,0.03794361650943756
HAL,0.075037881731987,0.03758780658245087
HAS,0.0749884843826294,0.03771032392978668
HBAN,0.07484099268913269,0.03740392625331879
HCA,0.07434001564979553,0.03647194802761078
HD,0.07450075447559357,0.03674815595149994
HIG,0.07479394972324371,0.037069179117679596
HII,0.0748700499534607,0.03758106380701065
HLT,0.07509942352771759,0.03788468986749649
HOLX,0.0747099220752716,0.0370149090886116
HON,0.07475024461746216,0.037053175270557404
HPE,0.07531334459781647,0.03824738413095474
HPQ,0.07387454807758331,0.03581821173429489
HRL,0.07492612302303314,0.03735445439815521
HSIC,0.07517880201339722,0.03794541954994202
HST,0.07512709498405457,0.03797474503517151
HSY,0.07436540722846985,0.03643422573804855
HUBB,0.07511283457279205,0.03799126297235489
HUM,0.07523836195468903,0.03795739263296127
HWM,0.07499249279499054,0.037613846361637115
IBKR,0.07455246150493622,0.036786966025829315
IBM,0.0744701474905014,0.03657865524291992
ICE,0.07476992905139923,0.03720589727163315
IDXX,0.07458172738552094,0.03705179691314697
IEX,0.07482589781284332,0.03733062744140625
IFF,0.07509645819664001,0.037745408713817596
INCY,0.07434806227684021,0.03665422648191452
INTC,0.07483837008476257,0.03817431628704071
INTU,0.07478341460227966,0.03732281178236008
IP,0.07553470134735107,0.03886812925338745
IPG,0.07432666420936584,0.03659377247095108
IQV,0.07436943054199219,0.03663136065006256
IRM,0.07446572184562683,0.03656025230884552
ISRG,0.07506363093852997,0.037781186401844025
IT,0.07474839687347412,0.037016138434410095
ITW,0.07476325333118439,0.0370757132768631
IVZ,0.07454527914524078,0.03703046590089798
J,0.07553482055664062,0.03872869163751602
JBHT,0.07498431205749512,0.037546306848526
JBL,0.0753440111875534,0.0439017191529274
JCI,0.07420128583908081,0.03622027486562729
JKHY,0.07503393292427063,0.037886835634708405
JNJ,0.0746220201253891,0.03681059926748276
JPM,0.0750008374452591,0.037510618567466736
K,0.07499517500400543,0.03743968904018402
KDP,0.07434511184692383,0.036386363208293915
KEY,0.07458071410655975,0.03740214556455612
KEYS,0.0751255452632904,0.037842825055122375
KHC,0.0751095563173294,0.03763885051012039
KIM,0.07453814148902893,0.03690948337316513
KKR,0.07493293285369873,0.03738103061914444
KLAC,0.0748925507068634,0.03766264766454697
KMB,0.07463175058364868,0.036820828914642334
KMI,0.0749383419752121,0.03742489963769913
KMX,0.07305242121219635,0.03492771089076996
KO,0.07459868490695953,0.03676844388246536
KR,0.07472020387649536,0.03697281330823898
L,0.07505159080028534,0.037495821714401245
LDOS,0.0749652087688446,0.03758876025676727
LEN,0.07476173341274261,0.037110812962055206
LH,0.07487434148788452,0.03724386543035507
LHX,0.07517723739147186,0.037874817848205566
LII,0.07512001693248749,0.037708982825279236
LIN,0.07487450540065765,0.037329256534576416
LKQ,0.07496161758899689,0.037487685680389404
LLY,0.07453221082687378,0.03675217926502228
LMT,0.07467368245124817,0.036980509757995605
LNT,0.07424813508987427,0.036288581788539886
LOW,0.0744447410106659,0.03668200224637985
LRCX,0.07489390671253204,0.03760356456041336
LULU,0.07501021027565002,0.03753194212913513
LUV,0.07395622134208679,0.0359518826007843
LVS,0.07432270050048828,0.03676609694957733
LW,0.0745195597410202,0.03677397221326828
LYB,0.07475839555263519,0.0372074693441391
LYV,0.07523190975189209,0.0385182723402977
MA,0.07476873695850372,0.03706178069114685
MAA,0.07439705729484558,0.036636702716350555
MAR,0.07494847476482391,0.03757742792367935
MAS,0.07480135560035706,0.03734526038169861
MCD,0.07445251941680908,0.036543846130371094
MCHP,0.07512800395488739,0.0378539115190506
MCK,0.0753159373998642,0.038074493408203125
MCO,0.07441550493240356,0.03656146675348282
MDLZ,0.07487262785434723,0.03725051134824753
MDT,0.07468417286872864,0.036924950778484344
MET,0.07481591403484344,0.037134282290935516
META,0.0752604603767395,0.03794220834970474
MGM,0.07383318245410919,0.03635575622320175
MHK,0.07413752377033234,0.03639405965805054
MKC,0.074570432305336,0.036828406155109406
MKTX,0.07448779046535492,0.03674433380365372
MLM,0.0747445821762085,0.037309013307094574
MMC,0.07479211688041687,0.03705015778541565
MMM,0.07409422099590302,0.03612160682678223
MNST,0.07445994019508362,0.03656838834285736
MO,0.07482859492301941,0.03720392286777496
MOH,0.07515425980091095,0.03769008070230484
MOS,0.07443301379680634,0.03680814057588577
MPC,0.07507571578025818,0.037563569843769073
MPWR,0.0748223066329956,0.03774599730968475
MRK,0.07453081011772156,0.03665182739496231
MS,0.07451379299163818,0.03680884838104248
MSCI,0.07488659024238586,0.03735116124153137
MSFT,0.07480692863464355,0.03721689432859421
MSI,0.07474939525127411,0.037009112536907196
MTB,0.07516099512577057,0.0380844920873642
MTCH,0.07366280257701874,0.03557661175727844
MTD,0.07468722760677338,0.03731118142604828
MU,0.07495152950286865,0.037394434213638306
NCLH,0.07494461536407471,0.03858204931020737
NDAQ,0.07474544644355774,0.037146687507629395
NDSN,0.07474735379219055,0.03713815659284592
NEE,0.0715947151184082,0.033821165561676025
NEM,0.0735507607460022,0.035626694560050964
NFLX,0.07425373792648315,0.036621205508708954
NI,0.07363007962703705,0.03553369641304016
NKE,0.07503801584243774,0.03846331685781479
NOC,0.07546631991863251,0.03869315981864929
NOW,0.07488428056240082,0.03748314827680588
NRG,0.07511737942695618,0.037657350301742554
NSC,0.07465213537216187,0.03693566471338272
NTAP,0.0749853253364563,0.037475451827049255
NTRS,0.0745643824338913,0.0369633212685585
NUE,0.07497617602348328,0.037786900997161865
NVDA,0.0749966949224472,0.0382823646068573
NVR,0.07485909759998322,0.03734702616930008
NWS,0.07514020800590515,0.03802310675382614
NWSA,0.07503421604633331,0.03779491037130356
NXPI,0.07519610226154327,0.03801342099905014
O,0.0741245448589325,0.036129213869571686
ODFL,0.07515057921409607,0.03800501674413681
OKE,0.07447224855422974,0.03661895543336868
OMC,0.07478481531143188,0.037341758608818054
ON,0.07488898932933807,0.03736599534749985
ORCL,0.07399730384349823,0.036129117012023926
ORLY,0.07468493282794952,0.03691187500953674
OXY,0.07524250447750092,0.03832640498876572
PANW,0.07506658136844635,0.03801590949296951
PAYC,0.07441312074661255,0.036929190158843994
PAYX,0.07502928376197815,0.0378107875585556
PCAR,0.07520893216133118,0.03782985359430313
PCG,0.07418684661388397,0.03622230887413025
PEG,0.0740685909986496,0.036029569804668427
PEP,0.07450027763843536,0.03663426637649536
PFE,0.0748828798532486,0.03753562271595001
PFG,0.07440832257270813,0.036523476243019104
PG,0.07447606325149536,0.03656977415084839
PGR,0.0750897228717804,0.0375971719622612
PH,0.0749451220035553,0.037521637976169586
PHM,0.07467015087604523,0.03713060915470123
PKG,0.07554981112480164,0.03871646523475647
PLD,0.07427157461643219,0.03649027645587921
PM,0.07477261126041412,0.03704579919576645
PNC,0.0751289427280426,0.03811655938625336
PNR,0.07478205859661102,0.03719650208950043
PNW,0.07425746321678162,0.036308981478214264
PODD,0.07418498396873474,0.03700666129589081
POOL,0.0753585696220398,0.038573697209358215
PPG,0.07477416098117828,0.03718240559101105
PPL,0.07400037348270416,0.03598996251821518
PRU,0.07491007447242737,0.037307463586330414
PSA,0.07483243942260742,0.037268877029418945
PSKY,0.07444433867931366,0.03730075806379318
PSX,0.07528907060623169,0.03808217495679855
PTC,0.07515053451061249,0.03780221939086914
PWR,0.07444077730178833,0.03672422468662262
PYPL,0.07445856928825378,0.03723429888486862
QCOM,0.07514020800590515,0.03835912048816681
RCL,0.07470370829105377,0.03727976232767105
REG,0.07449598610401154,0.036686450242996216
REGN,0.07516369223594666,0.03772720694541931
RF,0.07472656667232513,0.03726828098297119
RJF,0.07461521029472351,0.036986738443374634
RL,0.07532446086406708,0.03847343474626541
RMD,0.0749550461769104,0.03916057199239731
ROK,0.07499834895133972,0.03773580491542816
ROL,0.0750415176153183,0.037674106657505035
ROP,0.0748644471168518,0.037178121507167816
ROST,0.07482337951660156,0.037432655692100525
RSG,0.07468128204345703,0.03691432625055313
RTX,0.07420274615287781,0.036642737686634064
RVTY,0.0749925971031189,0.03781487047672272
SBAC,0.07435397803783417,0.03671097010374069
SBUX,0.07454876601696014,0.03671976923942566
SCHW,0.07453249394893646,0.03687328100204468
SHW,0.07482391595840454,0.0372895821928978
SJM,0.07410959899425507,0.03626474738121033
SLB,0.07488296926021576,0.03726489841938019
SMCI,0.07456536591053009,0.04203994572162628
SNA,0.07492038607597351,0.0373796746134758
SNPS,0.07541193068027496,0.03843996673822403
SO,0.0739489197731018,0.03596131503582001
SPG,0.07437936961650848,0.03648790717124939
SPGI,0.07455042004585266,0.03676580637693405
SRE,0.07425202429294586,0.036293745040893555
STE,0.07473801076412201,0.03703465312719345
STLD,0.07566684484481812,0.03959846496582031
STT,0.07462167739868164,0.036967933177948
STX,0.07505345344543457,0.03794550150632858
STZ,0.07478824257850647,0.03707222640514374
SW,0.07352732121944427,0.0355348065495491
SWK,0.07453672587871552,0.036915890872478485
SWKS,0.07502378523349762,0.03789655119180679
SYF,0.0745106041431427,0.036736682057380676
SYK,0.07439370453357697,0.03646446019411087
SYY,0.07433153688907623,0.03638999164104462
T,0.07522152364253998,0.03787980228662491
TAP,0.0752008855342865,0.03783445060253143
TDG,0.07486501336097717,0.03729438781738281
TDY,0.07493984699249268,0.03730861097574234
TECH,0.07419167459011078,0.03641119599342346
TEL,0.07487989962100983,0.037398211658000946
TER,0.07533609867095947,0.038918688893318176
TFC,0.07498200237751007,0.03776056319475174
TGT,0.07402966916561127,0.036213718354701996
TJX,0.07492868602275848,0.037400320172309875
TKO,0.07319577038288116,0.03594420105218887
TMO,0.074896901845932,0.03747349977493286
TMUS,0.07524466514587402,0.03794482350349426
TPL,0.07505856454372406,0.037692002952098846
TPR,0.07416552305221558,0.03647947311401367
TRGP,0.07531310617923737,0.03813455253839493
TRMB,0.07551400363445282,0.03961794078350067
TROW,0.07474115490913391,0.037126943469047546
TRV,0.07494834065437317,0.037357643246650696
TSCO,0.0746329128742218,0.03692451864480972
TSLA,0.07471418380737305,0.03804954141378403
TSN,0.07454283535480499,0.03692211955785751
TT,0.07523056864738464,0.03796602785587311
TTD,0.07480345666408539,0.03775420039892197
TTWO,0.07514315843582153,0.03789256513118744
TXN,0.07483771443367004,0.03721127659082413
TXT,0.07536335289478302,0.038161344826221466
TYL,0.07512891292572021,0.03779613971710205
UAL,0.07410109043121338,0.03621511161327362
UDR,0.0744008868932724,0.03659623861312866
UHS,0.07485611736774445,0.037271007895469666
ULTA,0.07483959197998047,0.03733687847852707
UNH,0.07538022100925446,0.03818754851818085
UNP,0.07451362907886505,0.03666626662015915
UPS,0.07484695315361023,0.03747688978910446
URI,0.07496219873428345,0.037874795496463776
USB,0.07442757487297058,0.03668847680091858
V,0.07458414137363434,0.036767713725566864
VLO,0.07505747675895691,0.03752300143241882
VMC,0.07471625506877899,0.03722751885652542
VRSK,0.07479330897331238,0.03705523908138275
VRSN,0.07521228492259979,0.037974148988723755
VRTX,0.07514049112796783,0.0376945436000824
VST,0.07529328763484955,0.03802844136953354
VTR,0.07477700710296631,0.037232473492622375
VTRS,0.07500594854354858,0.037837713956832886
VZ,0.07465322315692902,0.036872752010822296
WAB,0.07497186958789825,0.03751535713672638
WAT,0.07523305714130402,0.0381796658039093
WBA,0.07492010295391083,0.03838951885700226
WBD,0.07426218688488007,0.036504194140434265
WDAY,0.07350873947143555,0.03534236550331116
WDC,0.0754939466714859,0.03864109516143799
WEC,0.07418213784694672,0.03620176762342453
WELL,0.0749804824590683,0.03740768879652023
WFC,0.07482032477855682,0.037274882197380066
WM,0.07465428113937378,0.036875881254673004
WMB,0.07504737377166748,0.03760628402233124
WMT,0.07493738830089569,0.037306465208530426
WRB,0.07505716383457184,0.03752400726079941
WSM,0.07571785151958466,0.04104146361351013
WST,0.07478655874729156,0.037347324192523956
WTW,0.07512633502483368,0.037713564932346344
WY,0.07457098364830017,0.036786675453186035
WYNN,0.0747574120759964,0.037415511906147
XEL,0.07471369206905365,0.037026070058345795
XOM,0.07547850906848907,0.03848661482334137
XYL,0.07460236549377441,0.03704910725355148
XYZ,0.07302016019821167,0.03550367057323456
YUM,0.07496155798435211,0.037459954619407654
ZBH,0.07425983250141144,0.036299824714660645
ZBRA,0.07445146143436432,0.037621527910232544
ZTS,0.07463516294956207,0.03690320998430252
