,f1,f2
CPAY,0.0472734272480011,0.005052551627159119
CPB,0.04641804099082947,0.00462641566991806
CPRT,0.04632829129695892,0.004583209753036499
CPT,0.04687608778476715,0.004843942821025848
CRL,0.04727204144001007,0.005100235342979431
CRM,0.046524778008461,0.004703313112258911
CSCO,0.04662533104419708,0.004701949656009674
CSGP,0.04649938642978668,0.004664435982704163
CSX,0.04669979214668274,0.004729114472866058
CTAS,0.04727071523666382,0.005036935210227966
CTRA,0.04613615572452545,0.00449080765247345
CTSH,0.04665577411651611,0.004759214818477631
CVS,0.04709595441818237,0.0049668848514556885
CVX,0.04624640941619873,0.004525303840637207
CZR,0.04630352556705475,0.0046270862221717834
D,0.04613110423088074,0.004510119557380676
DAL,0.045938268303871155,0.00444532185792923
DD,0.047153785824775696,0.004958637058734894
DE,0.046983376145362854,0.004880771040916443
DECK,0.04544490575790405,0.004221886396408081
DELL,0.04712860286235809,0.004976391792297363
DG,0.04715666174888611,0.004994086921215057
DGX,0.046560078859329224,0.004669897258281708
DHI,0.047236308455467224,0.005033954977989197
DHR,0.04675109684467316,0.0047647953033447266
DIS,0.04578687250614166,0.004347719252109528
DLR,0.046244651079177856,0.004535198211669922
DLTR,0.04795747995376587,0.005408152937889099
DOC,0.04692554473876953,0.004849255084991455
DOV,0.046838656067848206,0.004807882010936737
DPZ,0.046821728348731995,0.004791393876075745
DRI,0.04672546684741974,0.004756592214107513
DTE,0.04651755094528198,0.004650503396987915
DUK,0.04656212031841278,0.004664890468120575
DVA,0.04635848104953766,0.004607580602169037
DVN,0.04621005058288574,0.004509776830673218
DXCM,0.04701073467731476,0.004904806613922119
EA,0.046104758977890015,0.004465699195861816
EBAY,0.046726033091545105,0.00475650280714035
ECL,0.04660768806934357,0.004688464105129242
ED,0.04645363986492157,0.00463838130235672
EFX,0.04716268181800842,0.004986882209777832
EG,0.04547950625419617,0.004263244569301605
EIX,0.047068238258361816,0.004944831132888794
EL,0.04714775085449219,0.004974134266376495
ELV,0.04634067416191101,0.004586540162563324
EMN,0.046752944588661194,0.004758134484291077
EMR,0.046916887164115906,0.004852853715419769
ENPH,0.047570645809173584,0.005548484623432159
EOG,0.04610167443752289,0.004465170204639435
EPAM,0.047070518136024475,0.004948429763317108
EQIX,0.04637092351913452,0.004594661295413971
EQR,0.04654546082019806,0.004665352404117584
EQT,0.04609079658985138,0.004484131932258606
ERIE,0.047154441475868225,0.0049529969692230225
ES,0.04657953977584839,0.0046980977058410645
ESS,0.04711943864822388,0.004970148205757141
ETN,0.046715572476387024,0.004739336669445038
ETR,0.046373024582862854,0.004596345126628876
EVRG,0.04658299684524536,0.004695340991020203
EW,0.046829238533973694,0.00487692654132843
EXC,0.045930057764053345,0.004489503800868988
EXPD,0.04655379056930542,0.004670135676860809
EXPE,0.046618297696113586,0.0047571659088134766
EXR,0.04775702953338623,0.005320020020008087
F,0.04685705900192261,0.004851572215557098
FANG,0.04630082845687866,0.004554726183414459
FAST,0.04649873077869415,0.004634946584701538
FCX,0.04708603024482727,0.004957713186740875
FDS,0.047006577253341675,0.004887834191322327
FDX,0.04545469582080841,0.00444822758436203
FE,0.04625387489795685,0.004556924104690552
FFIV,0.04661691188812256,0.004694409668445587
FI,0.046328216791152954,0.004559531807899475
FICO,0.04666852951049805,0.00472385436296463
FIS,0.04655136168003082,0.004670865833759308
FITB,0.046920523047447205,0.0049648284912109375
FRT,0.046366214752197266,0.004605919122695923
FSLR,0.04705896973609924,0.005126841366291046
FTNT,0.046726077795028687,0.0048146843910217285
FTV,0.046887919306755066,0.004824846982955933
GD,0.04687891900539398,0.004831619560718536
GDDY,0.04669275879859924,0.0047360435128211975
GE,0.04686954617500305,0.004811450839042664
GEN,0.046289294958114624,0.004562750458717346
GILD,0.046719521284103394,0.004757978022098541
GIS,0.04635921120643616,0.004590839147567749
GL,0.046252116560935974,0.004531875252723694
GLW,0.04665696620941162,0.004724361002445221
GM,0.04691182076931,0.004877537488937378
GNRC,0.0468217134475708,0.004817791283130646
GOOG,0.04652492702007294,0.004703551530838013
GOOGL,0.04654113948345184,0.004710637032985687
GPC,0.046372175216674805,0.004585973918437958
GPN,0.046627625823020935,0.004728935658931732
GRMN,0.046675801277160645,0.004716739058494568
GS,0.047092288732528687,0.004957832396030426
GWW,0.046488404273986816,0.004632599651813507
HAL,0.04603889584541321,0.004456214606761932
HAS,0.04669620096683502,0.004729114472866058
HBAN,0.04676486551761627,0.004809774458408356
HCA,0.04667770862579346,0.004729732871055603
HD,0.046515822410583496,0.004695519804954529
HIG,0.04661037027835846,0.0046964362263679504
HII,0.0469641387462616,0.004858493804931641
HLT,0.046842798590660095,0.00479455292224884
HOLX,0.046468764543533325,0.004640311002731323
HON,0.047078728675842285,0.004926711320877075
HPE,0.046475186944007874,0.004639178514480591
HPQ,0.046272486448287964,0.004557840526103973
HRL,0.04661090672016144,0.004701346158981323
HSIC,0.0469195693731308,0.0048358142375946045
HST,0.046690434217453,0.004749134182929993
HSY,0.04653845727443695,0.004693537950515747
HUBB,0.046867161989212036,0.004821151494979858
HUM,0.04585961997509003,0.004407159984111786
HWM,0.046685367822647095,0.004729911684989929
IBKR,0.04663941264152527,0.0047433748841285706
IBM,0.04656936228275299,0.0046762824058532715
ICE,0.047418251633644104,0.005118273198604584
IDXX,0.047012388706207275,0.004900939762592316
IEX,0.04695513844490051,0.004850849509239197
IFF,0.04676182568073273,0.004757903516292572
INCY,0.047005265951156616,0.0049930959939956665
INTC,0.04807174205780029,0.005509555339813232
INTU,0.04696471989154816,0.004864543676376343
IP,0.04589387774467468,0.004412926733493805
IPG,0.046436771750450134,0.004620864987373352
IQV,0.04694226384162903,0.004853896796703339
IRM,0.04698607325553894,0.004865750670433044
ISRG,0.04698316752910614,0.004876188933849335
IT,0.046619489789009094,0.004709333181381226
ITW,0.046706750988960266,0.004729516804218292
IVZ,0.04741464555263519,0.005229748785495758
J,0.04657752811908722,0.004694297909736633
JBHT,0.04645588994026184,0.00466165691614151
JBL,0.04611612856388092,0.004611402750015259
JCI,0.047164276242256165,0.005074106156826019
JKHY,0.04621797800064087,0.004513837397098541
JNJ,0.04648147523403168,0.004639774560928345
JPM,0.04709993302822113,0.004926137626171112
K,0.04703855514526367,0.004912778735160828
KDP,0.046864837408065796,0.00481821596622467
KEY,0.04700356721878052,0.004928581416606903
KEYS,0.046985119581222534,0.004918329417705536
KHC,0.04675820469856262,0.004774212837219238
KIM,0.046111881732940674,0.0045674145221710205
KKR,0.04698103666305542,0.004941150546073914
KLAC,0.04656907916069031,0.004730187356472015
KMB,0.04646410048007965,0.004636108875274658
KMI,0.04626971483230591,0.004535950720310211
KMX,0.047190696001052856,0.005031600594520569
KO,0.0464598685503006,0.004631221294403076
KR,0.04675251245498657,0.004764527082443237
L,0.04657171666622162,0.004683472216129303
LDOS,0.04638671875,0.0045959725975990295
LEN,0.04699394106864929,0.004913330078125
LH,0.046917617321014404,0.004837647080421448
LHX,0.046923473477363586,0.004855543375015259
LII,0.046845391392707825,0.004806116223335266
LIN,0.046365946531295776,0.004579760134220123
LKQ,0.046660855412483215,0.0047093406319618225
LLY,0.04646962881088257,0.004678159952163696
LMT,0.04657211899757385,0.004681408405303955
LNT,0.04644572734832764,0.004622571170330048
LOW,0.046610027551651,0.004735641181468964
LRCX,0.04692205786705017,0.004893876612186432
LULU,0.047039419412612915,0.00490184873342514
LUV,0.0462891161441803,0.004581533372402191
LVS,0.04671025276184082,0.004740871489048004
LW,0.04726885259151459,0.005037717521190643
LYB,0.04618671536445618,0.004502475261688232
LYV,0.04701872169971466,0.004966557025909424
MA,0.04664833843708038,0.004704713821411133
MAA,0.046737343072891235,0.004773326218128204
MAR,0.046974390745162964,0.004873692989349365
MAS,0.0465056449174881,0.004688717424869537
MCD,0.04688677191734314,0.004824809730052948
MCHP,0.04648275673389435,0.004674561321735382
MCK,0.04675948619842529,0.004802152514457703
MCO,0.0467190146446228,0.004748336970806122
MDLZ,0.04670800268650055,0.00474877655506134
MDT,0.046574220061302185,0.004688143730163574
MET,0.0465058833360672,0.004649624228477478
META,0.04692944884300232,0.004859894514083862
MGM,0.04706047475337982,0.004900254309177399
MHK,0.04688689112663269,0.004984892904758453
MKC,0.046633586287498474,0.004701077938079834
MKTX,0.04765142500400543,0.005224250257015228
MLM,0.04681482911109924,0.004785642027854919
MMC,0.04616168141365051,0.004517614841461182
MMM,0.04719722270965576,0.00500158965587616
MNST,0.04712860286235809,0.0049638450145721436
MO,0.04585389792919159,0.004387617111206055
MOH,0.04626764357089996,0.004554182291030884
MOS,0.045893147587776184,0.004385046660900116
MPC,0.046078160405159,0.004469044506549835
MPWR,0.04712057113647461,0.005030900239944458
MRK,0.046906158328056335,0.004827253520488739
MS,0.04722048342227936,0.005049668252468109
MSCI,0.047142669558525085,0.0049771592020988464
MSFT,0.04641920328140259,0.004605650901794434
MSI,0.04623576998710632,0.004553861916065216
MTB,0.046318456530570984,0.0046447813510894775
MTCH,0.047640204429626465,0.005255810916423798
MTD,0.0469336211681366,0.00488077849149704
MU,0.04696975648403168,0.004931442439556122
NCLH,0.0464501827955246,0.004822790622711182
NDAQ,0.04716828465461731,0.004976913332939148
NDSN,0.0472479909658432,0.0050004273653030396
NEE,0.04654251039028168,0.004701100289821625
NEM,0.04641436040401459,0.004640422761440277
NFLX,0.04674568772315979,0.004763491451740265
NI,0.0464821457862854,0.0046437084674835205
NKE,0.04531632363796234,0.004352040588855743
NOC,0.046356022357940674,0.00459589809179306
NOW,0.046665728092193604,0.0047263652086257935
NRG,0.04743030667304993,0.0051211342215538025
NSC,0.046894416213035583,0.004838608205318451
NTAP,0.04609900712966919,0.00451042503118515
NTRS,0.04665094614028931,0.00474771112203598
NUE,0.04635557532310486,0.00462738424539566
NVDA,0.046740442514419556,0.0047641322016716
NVR,0.04692086577415466,0.004839278757572174
NWS,0.0475173145532608,0.005169786512851715
NWSA,0.047505125403404236,0.005162648856639862
NXPI,0.04676374793052673,0.004812389612197876
O,0.046744078397750854,0.004779607057571411
ODFL,0.046370729804039,0.004656977951526642
OKE,0.04659135639667511,0.0046887025237083435
OMC,0.046661972999572754,0.00473419576883316
ON,0.04663528501987457,0.004822373390197754
ORCL,0.04569423198699951,0.0043623000383377075
ORLY,0.04612608253955841,0.004478365182876587
OXY,0.04622490704059601,0.0045404136180877686
PANW,0.046037182211875916,0.004483826458454132
PAYC,0.047017231583595276,0.004917949438095093
PAYX,0.04564136266708374,0.004327364265918732
PCAR,0.046612054109573364,0.004685193300247192
PCG,0.04674118757247925,0.004783019423484802
PEG,0.046107664704322815,0.004489384591579437
PEP,0.046586230397224426,0.004688188433647156
PFE,0.04662492871284485,0.004811443388462067
PFG,0.04657556116580963,0.004675529897212982
PG,0.04634687304496765,0.004588164389133453
PGR,0.04645839333534241,0.004656374454498291
PH,0.04673202335834503,0.0047461166977882385
PHM,0.04703304171562195,0.004915796220302582
PKG,0.04611113667488098,0.004486672580242157
PLD,0.04698967933654785,0.0049704015254974365
PM,0.046462297439575195,0.004650838673114777
PNC,0.04722975194454193,0.005031585693359375
PNR,0.04709434509277344,0.004924297332763672
PNW,0.04598084092140198,0.0044569820165634155
PODD,0.047336772084236145,0.005064234137535095
POOL,0.04705829918384552,0.004965499043464661
PPG,0.04668767750263214,0.004730820655822754
PPL,0.04662410914897919,0.0047070905566215515
PRU,0.046568796038627625,0.00467352569103241
PSA,0.04756021499633789,0.005166091024875641
PSKY,0.045111626386642456,0.004213899374008179
PSX,0.046687155961990356,0.0047457218170166016
PTC,0.04693223536014557,0.004837393760681152
PWR,0.04703421890735626,0.00492674857378006
PYPL,0.04647815227508545,0.0046378448605537415
QCOM,0.04699522256851196,0.004898257553577423
RCL,0.04745534062385559,0.005123600363731384
REG,0.04665905237197876,0.004724778234958649
REGN,0.04714515805244446,0.0050050243735313416
RF,0.04692603647708893,0.004953175783157349
RJF,0.04657648503780365,0.004670687019824982
RL,0.046867504715919495,0.00483936071395874
RMD,0.04686272144317627,0.004806928336620331
ROK,0.047075673937797546,0.004953041672706604
ROL,0.04704339802265167,0.004894629120826721
ROP,0.046470969915390015,0.004627108573913574
ROST,0.046925708651542664,0.004839673638343811
RSG,0.046631768345832825,0.004709884524345398
RTX,0.046817660331726074,0.004801459610462189
RVTY,0.04780268669128418,0.00536152720451355
SBAC,0.04674798250198364,0.004764735698699951
SBUX,0.046097785234451294,0.004484780132770538
SCHW,0.04667802155017853,0.004848487675189972
SHW,0.046892374753952026,0.004838824272155762
SJM,0.047038957476615906,0.004904761910438538
SLB,0.046048328280448914,0.004485532641410828
SMCI,0.04584203660488129,0.004454560577869415
SNA,0.0465640127658844,0.004667498171329498
SNPS,0.04529891908168793,0.004193343222141266
SO,0.046231940388679504,0.004544660449028015
SPG,0.04680746793746948,0.004838012158870697
SPGI,0.04682013392448425,0.004806824028491974
SRE,0.04652996361255646,0.004685290157794952
STE,0.0468883216381073,0.004834040999412537
STLD,0.04566897451877594,0.004390187561511993
STT,0.04664582014083862,0.004720665514469147
STX,0.046832531690597534,0.004794679582118988
STZ,0.04665982723236084,0.004728667438030243
SW,0.047663331031799316,0.005348198115825653
SWK,0.046555861830711365,0.004687659442424774
SWKS,0.04687000811100006,0.004851311445236206
SYF,0.047242939472198486,0.005018413066864014
SYK,0.046667084097862244,0.004722230136394501
SYY,0.046195611357688904,0.0045032799243927
T,0.04655079543590546,0.004682891070842743
TAP,0.04613950848579407,0.0044833943247795105
TDG,0.04675284028053284,0.004760667681694031
TDY,0.047385796904563904,0.0050810351967811584
TECH,0.04714372754096985,0.005014523863792419
TEL,0.04652006924152374,0.004666522145271301
TER,0.0473259836435318,0.005149818956851959
TFC,0.04693807661533356,0.004868410527706146
TGT,0.04701574146747589,0.004899121820926666
TJX,0.04703603684902191,0.004904933273792267
TKO,0.04735769331455231,0.00510762631893158
TMO,0.046906113624572754,0.004837527871131897
TMUS,0.046998098492622375,0.0049086883664131165
TPL,0.045528918504714966,0.004277586936950684
TPR,0.04701435565948486,0.0049072131514549255
TRGP,0.04630124568939209,0.004561297595500946
TRMB,0.047326818108558655,0.005095444619655609
TROW,0.046744465827941895,0.00478941947221756
TRV,0.04711373150348663,0.004944853484630585
TSCO,0.04654483497142792,0.004696346819400787
TSLA,0.04615958034992218,0.004498586058616638
TSN,0.04728482663631439,0.005059666931629181
TT,0.04676066339015961,0.004759639501571655
TTD,0.0458797961473465,0.004413679242134094
TTWO,0.04641270637512207,0.004600025713443756
TXN,0.04698061943054199,0.004894740879535675
TXT,0.046568289399147034,0.004676252603530884
TYL,0.046583011746406555,0.004682600498199463
UAL,0.04566118121147156,0.004326187074184418
UDR,0.0471283495426178,0.004958190023899078
UHS,0.046917110681533813,0.004863329231739044
ULTA,0.047024279832839966,0.005020268261432648
UNH,0.04609401524066925,0.004498012363910675
UNP,0.046877771615982056,0.00482439249753952
UPS,0.04608894884586334,0.004486829042434692
URI,0.04710499942302704,0.005096174776554108
USB,0.04648379981517792,0.0047542378306388855
V,0.04652710258960724,0.004653990268707275
VLO,0.04633723199367523,0.004581727087497711
VMC,0.046751588582992554,0.004760175943374634
VRSK,0.04651281237602234,0.004659093916416168
VRSN,0.045979633927345276,0.004423752427101135
VRTX,0.04687561094760895,0.005036026239395142
VST,0.046899616718292236,0.004826940596103668
VTR,0.046737805008888245,0.004756629467010498
VTRS,0.04742002487182617,0.005087047815322876
VZ,0.046338409185409546,0.004580207169055939
WAB,0.04690919816493988,0.0048323869705200195
WAT,0.04717428982257843,0.005000405013561249
WBA,0.04730086028575897,0.005092650651931763
WBD,0.0459187775850296,0.0045503005385398865
WDAY,0.046764075756073,0.004809081554412842
WDC,0.04690942168235779,0.0048473551869392395
WEC,0.04656018316745758,0.004686824977397919
WELL,0.046355992555618286,0.0045865923166275024
WFC,0.046642884612083435,0.004772193729877472
WM,0.04675896465778351,0.004760846495628357
WMB,0.04594680666923523,0.004411570727825165
WMT,0.04662589728832245,0.004701852798461914
WRB,0.04630269110202789,0.004565805196762085
WSM,0.046420350670814514,0.004640832543373108
WST,0.04613751173019409,0.004493974149227142
WTW,0.046354860067367554,0.004584759473800659
WY,0.04719322919845581,0.005002528429031372
WYNN,0.0468301922082901,0.004805617034435272
XEL,0.04634615778923035,0.004566222429275513
XOM,0.04582267999649048,0.004346638917922974
XYL,0.04711413383483887,0.004931971430778503
XYZ,0.04753376543521881,0.005178295075893402
YUM,0.04660335183143616,0.004690982401371002
ZBH,0.046792224049568176,0.004775181412696838
ZBRA,0.04727618396282196,0.005155906081199646
ZTS,0.04692728817462921,0.004864484071731567
