,weight
VRSN,0.09091674522160786
CVS,0.0812339889008715
PM,0.08034349234367007
TPR,0.08023873333970512
EQT,0.07763061495595482
TTWO,0.07677004547027574
HWM,0.06479687187208498
GILD,0.06402472069985225
CTRA,0.06011391267513036
TPL,0.04942517242264809
BMY,0.04658827137148123
TKO,0.044922507201354205
PSX,0.03947512470086098
DVN,0.03336934179791484
SMCI,0.03299475781582245
BA,0.03254358579046386
RCL,0.02851339096025623
CCL,0.006650392067280898
KMX,0.004760867639323175
BIIB,0.004687462753441299
