,weight
AMD,0.06501684660255728
ORCL,0.06481689485757158
DLTR,0.06372594620044147
WDC,0.06313712496575907
GNRC,0.0624629700998426
STX,0.06084518830135092
APH,0.05977078932415503
NEM,0.05926251858905436
DG,0.054450237822713556
EL,0.05159853845183856
NVDA,0.04980550241192957
HAS,0.04854553360801173
SCHW,0.046423983283906796
MKC,0.045587669507088556
MTCH,0.04370660470544633
URI,0.041101975982081984
CCL,0.03331222491746405
KEY,0.030686452646659475
HPE,0.028066572584963846
XYZ,0.027676425137163223
