Ticker,0.0_1.0_0.0,0.0_1.0_0.15,0.0_1.0_0.3,0.0_1.0_0.45,0.0_1.0_0.6,0.0_1.0_0.75,0.0_1.0_0.9,0.0_1.0_1.0,0.1_0.9_0.0,0.1_0.9_0.15,0.1_0.9_0.3,0.1_0.9_0.45,0.1_0.9_0.6,0.1_0.9_0.75,0.1_0.9_0.9,0.1_0.9_1.0,0.2_0.8_0.0,0.2_0.8_0.15,0.2_0.8_0.3,0.2_0.8_0.45,0.2_0.8_0.6,0.2_0.8_0.75,0.2_0.8_0.9,0.2_0.8_1.0,0.3_0.7_0.0,0.3_0.7_0.15,0.3_0.7_0.3,0.3_0.7_0.45,0.3_0.7_0.6,0.3_0.7_0.75,0.3_0.7_0.9,0.3_0.7_1.0,0.4_0.6_0.0,0.4_0.6_0.15,0.4_0.6_0.3,0.4_0.6_0.45,0.4_0.6_0.6,0.4_0.6_0.75,0.4_0.6_0.9,0.4_0.6_1.0,0.5_0.5_0.0,0.5_0.5_0.15,0.5_0.5_0.3,0.5_0.5_0.45,0.5_0.5_0.6,0.5_0.5_0.75,0.5_0.5_0.9,0.5_0.5_1.0,0.6_0.4_0.0,0.6_0.4_0.15,0.6_0.4_0.3,0.6_0.4_0.45,0.6_0.4_0.6,0.6_0.4_0.75,0.6_0.4_0.9,0.6_0.4_1.0,0.7_0.3_0.0,0.7_0.3_0.15,0.7_0.3_0.3,0.7_0.3_0.45,0.7_0.3_0.6,0.7_0.3_0.75,0.7_0.3_0.9,0.7_0.3_1.0,0.8_0.2_0.0,0.8_0.2_0.15,0.8_0.2_0.3,0.8_0.2_0.45,0.8_0.2_0.6,0.8_0.2_0.75,0.8_0.2_0.9,0.8_0.2_1.0,0.9_0.1_0.0,0.9_0.1_0.15,0.9_0.1_0.3,0.9_0.1_0.45,0.9_0.1_0.6,0.9_0.1_0.75,0.9_0.1_0.9,0.9_0.1_1.0,1.0_0.0_0.0,1.0_0.0_0.15,1.0_0.0_0.3,1.0_0.0_0.45,1.0_0.0_0.6,1.0_0.0_0.75,1.0_0.0_0.9,1.0_0.0_1.0
TPL,0.09671747308151353,0.09681512380313631,0.09826265239821885,0.09826265239821887,0.10130583122563222,0.10130583122563223,0.1030279768625206,0.10460763407023738,0.09033308272602693,0.0905225371604671,0.09185266516752481,0.09185266516752481,0.09457619490070009,0.09457619490070009,0.09615756821185353,0.09748392651196613,0.08394869237054042,0.084229950517798,0.08544267793683086,0.08544267793683086,0.08784655857576804,0.08784655857576804,0.08928715956118655,0.09036021895369502,0.07756430201505404,0.07793736387512902,0.07903269070613701,0.07903269070613701,0.08111692225083612,0.08111692225083612,0.08241675091051966,0.083236511395424,0.07117991165956772,0.07164477723246011,0.07262270347544325,0.07262270347544325,0.0743872859259043,0.07438728592590428,0.07554634225985288,0.0761128038371531,0.06479552130408153,0.06535219058979133,0.06621271624474963,0.06621271624474961,0.06765764960097258,0.06765764960097258,0.06867593360918622,0.06898909627888235,0.05841113094859544,0.05905960394712262,0.059802729014056075,0.059802729014056075,0.060928013276040985,0.060928013276040985,0.061805524958519716,0.061865388720611696,0.052026740593109425,0.05276701730445401,0.05339274178336264,0.05339274178336264,0.054198376951109496,0.054198376951109496,0.054935116307853284,0.054741681162341155,0.04564235023762352,0.046474430661785505,0.04698275455266929,0.04698275455266929,0.04746874062617811,0.04746874062617811,0.048064707657186984,0.04761797360407076,0.03925795988213772,0.0401818440191171,0.040572767321976046,0.040572767321976046,0.040739104301246845,0.04073910430124684,0.04119429900652078,0.04049426604580047,0.03287356952665201,0.03388925737644878,0.03416278009128291,0.0341627800912829,0.03400946797631568,0.03400946797631568,0.0343238903558547,0.033370558487530295
AXON,0.0787752773704014,0.07885481276805154,0.08003380827885351,0.08003380827885351,0.08251244268253752,0.08251244268253753,0.08391511063793139,0.08520172339489586,0.07416979804724774,0.0743424757053695,0.0754307965627255,0.0754307965627255,0.07764630770881309,0.07764630770881309,0.07894000468664766,0.08000306692794035,0.06956431872409415,0.06983013864268754,0.07082778484659759,0.07082778484659757,0.07278017273508877,0.07278017273508877,0.073964898735364,0.07480441046098495,0.06495883940094065,0.06531780158000566,0.06622477313046973,0.06622477313046973,0.06791403776136452,0.06791403776136452,0.06898979278408042,0.06960575399402963,0.0603533600777872,0.060805464517323854,0.06162176141434195,0.06162176141434195,0.06304790278764033,0.06304790278764032,0.0640146868327969,0.06440709752707437,0.055747880754633834,0.05629312745464212,0.05701874969821425,0.057018749698214244,0.058181767813916235,0.058181767813916235,0.059039580881513475,0.05920844106011923,0.051142401431480536,0.051780790391960436,0.05241573798208661,0.05241573798208661,0.05331563284019222,0.05331563284019222,0.054064474930230144,0.05400978459316417,0.04653692210832731,0.047268453329278835,0.047812726265959046,0.047812726265959046,0.04844949786646829,0.04844949786646829,0.04908936897894689,0.048811128126209184,0.04193144278517415,0.042756116266597304,0.043209714549831545,0.043209714549831545,0.04358336289274443,0.04358336289274443,0.04411426302766371,0.043612471659254304,0.03732596346202107,0.03824377920391584,0.03860670283370413,0.03860670283370413,0.038717227919020644,0.038717227919020644,0.039139157076380625,0.03841381519229951,0.03272048413886806,0.03373144214123444,0.03400369111757679,0.034003691117576784,0.033851092945296944,0.033851092945296944,0.034164051125097614,0.033215158725344786
UAL,0.07724246731653818,0.07732045511370722,0.0784765097192818,0.0784765097192818,0.08090691483250004,0.08090691483250005,0.0822822896622328,0.08354386749662847,0.07339026696154476,0.07358008979166927,0.0746527560841443,0.0746527560841443,0.07682206266472433,0.07682206266472433,0.07809693456699349,0.07912006546713163,0.06953806660655139,0.0698397244696314,0.07082900244900686,0.07082900244900685,0.07273721049694869,0.07273721049694869,0.0739115794717542,0.07469626343763489,0.0656858662515581,0.06609935914759359,0.06700524881386949,0.06700524881386949,0.06865235832917313,0.06865235832917313,0.06972622437651498,0.0702724614081382,0.06183366589656485,0.06235899382555582,0.06318149517873216,0.06318149517873216,0.0645675061613976,0.0645675061613976,0.06554086928127582,0.0658486593786416,0.057981465541571686,0.05861862850351812,0.05935774154359491,0.059357741543594904,0.06048265399362215,0.06048265399362215,0.06135551418603675,0.06142485734914506,0.05412926518657856,0.05487826318148047,0.055533987908457705,0.055533987908457705,0.05639780182584678,0.05639780182584678,0.05717015909079775,0.0570010553196486,0.050277064831585505,0.05113789785944287,0.05171023427332056,0.05171023427332056,0.05231294965807147,0.05231294965807147,0.05298480399555881,0.05257725329015221,0.04642486447659249,0.04739753253740534,0.04788648063818349,0.04788648063818349,0.048228097490296225,0.048228097490296225,0.04879944890031995,0.048153451260655906,0.04257266412159956,0.04365716721536787,0.04406272700304647,0.04406272700304647,0.04414324532252105,0.04414324532252104,0.04461409380508116,0.04372964923115968,0.03872046376660668,0.03991680189333045,0.04023897336790951,0.040238973367909506,0.040058393154745936,0.040058393154745936,0.04042873870984243,0.03930584720166351
VST,0.07358238234133434,0.0736566747365492,0.07475795043306796,0.07475795043306796,0.0770731923524165,0.07707319235241651,0.07838339592436241,0.0795851946989075,0.06913759518466939,0.06929447463317705,0.07030986396839826,0.07030986396839825,0.07237999426515038,0.07237999426515038,0.07358704345958202,0.07458417242147693,0.06469280802800449,0.06493227452980499,0.06586177750372861,0.06586177750372861,0.06768679617788434,0.06768679617788434,0.06879069099480165,0.06958315014404645,0.06024802087133969,0.060570074426433,0.06141369103905906,0.06141369103905906,0.0629935980906184,0.0629935980906184,0.06399433853002137,0.06458212786661606,0.05580323371467493,0.05620787432306107,0.05696560457438956,0.05696560457438956,0.058300400003352494,0.058300400003352494,0.059197986065241175,0.059581105589185744,0.05135844655801026,0.05184567421968921,0.05251751810972014,0.052517518109720135,0.05360720191608668,0.05360720191608668,0.05440163360046106,0.05458008331175551,0.046913659401345655,0.047483474116317405,0.04806943164505078,0.04806943164505078,0.048914003828820954,0.048914003828820954,0.04960528113568103,0.04957906103432537,0.042468872244681106,0.04312127401294568,0.0436213451803815,0.0436213451803815,0.044220805741555305,0.044220805741555305,0.044808928670901076,0.044578038756895304,0.03802408508801664,0.038759073909574025,0.039173258715712284,0.039173258715712284,0.03952760765428972,0.03952760765428972,0.0400125762061212,0.039577016479465335,0.03357929793135224,0.03439687380620244,0.03472517225104313,0.03472517225104313,0.03483440956702422,0.034834409567024216,0.0352162237413414,0.03457599420203544,0.029134510774687903,0.030034673702830906,0.03027708578637407,0.030277085786374062,0.030141211479758793,0.030141211479758793,0.030419871276561688,0.029574971924605627
TSLA,0.05892727690464099,0.058986772784027273,0.05986871185493253,0.05986871185493254,0.06172283640678256,0.06172283640678257,0.06277209203331773,0.06373453340743308,0.05582157513785494,0.055961231590398834,0.05677816604907672,0.05677816604907671,0.058433880322719144,0.058433880322719144,0.059404867160884146,0.060190240785514576,0.05271587337106893,0.05293569039677046,0.05368762024322095,0.05368762024322094,0.05514492423865579,0.05514492423865579,0.0560376422884506,0.05664594816359613,0.04961017160428298,0.04991014920314213,0.050597074437365226,0.050597074437365226,0.05185596815459249,0.05185596815459249,0.05267041741601712,0.05310165554167774,0.046504469837497064,0.04688460800951384,0.04750652863150955,0.04750652863150955,0.04856701207052923,0.04856701207052922,0.04930319254358369,0.049557362919759415,0.04339876807071122,0.043859066815885604,0.044415982825653934,0.04441598282565393,0.04527805598646602,0.04527805598646602,0.04593596767115031,0.046013070297841144,0.04029306630392541,0.04083352562225742,0.04132543701979836,0.04132543701979836,0.041989099902402884,0.041989099902402884,0.042568742798716995,0.042468777675922935,0.03718736453713965,0.03780798442862926,0.03823489121394283,0.03823489121394283,0.038700143818339784,0.038700143818339784,0.039201517926283735,0.03892448505400479,0.03408166277035393,0.03478244323500117,0.03514434540808734,0.03514434540808734,0.035411187734276754,0.035411187734276754,0.03583429305385053,0.0353801924320867,0.030975961003568267,0.03175690204137312,0.03205379960223191,0.03205379960223191,0.032122231650213766,0.03212223165021376,0.03246706818141739,0.03183589981016867,0.02787025923678265,0.028731360847745108,0.02896325379637654,0.028963253796376532,0.02883327556615083,0.02883327556615083,0.029099843308984293,0.028291607188250693
CCL,0.050391619666968035,0.050442497526649845,0.051196687106840624,0.051196687106840624,0.05278224042170381,0.05278224042170382,0.05367951063752167,0.054502541706048034,0.049215591394944996,0.049380739908046825,0.05009165352019952,0.050091653520199515,0.05150063504823976,0.05150063504823976,0.05234512755179171,0.052973824829978346,0.04803956312292198,0.04831898228944383,0.04898661993355843,0.04898661993355842,0.05021902967477575,0.05021902967477575,0.051010744466061755,0.051445107953908685,0.046863534850898975,0.04725722467084086,0.04788158634691736,0.04788158634691736,0.04893742430131175,0.04893742430131175,0.049676361380331824,0.04991639107783904,0.04568750657887598,0.046195467052237905,0.0467765527602763,0.0467765527602763,0.04765581892784776,0.04765581892784776,0.048341978294601906,0.048387674201769426,0.04451147830685302,0.04513370943363496,0.04567151917363527,0.04567151917363526,0.04637421355438379,0.04637421355438379,0.047007595208872016,0.04685895732569983,0.043335450034830074,0.044071951815032026,0.04456648558699424,0.04456648558699424,0.04509260818091986,0.04509260818091986,0.045673212123142154,0.045330240449630264,0.04215942176280714,0.04301019419642912,0.043461452000353236,0.043461452000353236,0.04381100280745594,0.04381100280745594,0.04433882903741231,0.04380152357356072,0.040983393490784226,0.04194843657782623,0.04235641841371225,0.04235641841371225,0.04252939743399204,0.04252939743399204,0.043004445951682506,0.04227280669749122,0.03980736521876134,0.04088667895922335,0.041251384827071275,0.041251384827071275,0.041247792060528164,0.041247792060528164,0.0416700628659527,0.04074408982142173,0.03863133694673846,0.03982492134062048,0.04014635124043033,0.040146351240430325,0.03996618668706431,0.03996618668706431,0.04033567978022292,0.03921537294535227
NCLH,0.04662661662957729,0.046673693156864864,0.04737153356473388,0.047371533564733885,0.048838622478455426,0.04883862247845543,0.04966885327164228,0.050430391685371126,0.0453381776516988,0.04548479918372961,0.046140930583811406,0.046140930583811406,0.0474455742798759,0.0474455742798759,0.048225055067250056,0.048812587350888094,0.04404973867382034,0.04429590521059439,0.04491032760288895,0.04491032760288894,0.046052526081296404,0.046052526081296404,0.04678125686285782,0.04719478301640511,0.04276129969594189,0.043107011237459185,0.043679724621966495,0.043679724621966495,0.04465947788271693,0.04465947788271693,0.04533745865846562,0.045576978681922134,0.041472860718063456,0.04191811726432399,0.04244912164104407,0.04244912164104407,0.04326642968413747,0.043266429684137464,0.043893660454073447,0.043959174347439185,0.040184421740185064,0.040729223291188825,0.04121851866012168,0.041218518660121675,0.04187338148555803,0.04187338148555803,0.04244986224968129,0.04234137001295627,0.03889598276230668,0.03954032931805367,0.03998791567919929,0.03998791567919929,0.04048033328697863,0.04048033328697863,0.04100606404528917,0.040723565678473385,0.03760754378442831,0.038351435344918534,0.03875731269827693,0.03875731269827693,0.03908728508839924,0.03908728508839924,0.03956226584089706,0.03910576134399051,0.03631910480654996,0.03716254137178342,0.03752670971735459,0.03752670971735459,0.037694236889819877,0.037694236889819877,0.038118467636504984,0.03748795700950768,0.03503066582867163,0.03597364739864832,0.03629610673643226,0.03629610673643226,0.03630118869124053,0.03630118869124053,0.036674669432112936,0.03587015267502488,0.033742226850793325,0.03478475342551324,0.03506550375550996,0.03506550375550995,0.034908140492661215,0.034908140492661215,0.035230871227720895,0.03425234834054209
RCL,0.04636505504414693,0.046411867485982805,0.04710579321471245,0.047105793214712456,0.04856465219175879,0.04856465219175879,0.0493902256347402,0.050147492042279036,0.04716455168101831,0.04737463790776767,0.04804440101841595,0.04804440101841594,0.04933202227265172,0.04933202227265172,0.050127031530369855,0.05065092750756368,0.04796404831788966,0.04833740832955252,0.04898300882211942,0.048983008822119416,0.050099392353544644,0.050099392353544644,0.05086383742599948,0.05115436297284832,0.04876354495476102,0.04930017875133737,0.04992161662582289,0.04992161662582289,0.050866762434437544,0.050866762434437544,0.051600643321629086,0.05165779843813295,0.04956304159163234,0.0502629491731222,0.05086022442952634,0.05086022442952634,0.051634132515330444,0.05163413251533044,0.05233744921725868,0.052161233903417564,0.05036253822850368,0.051225719594907015,0.05179883223322978,0.05179883223322977,0.05240150259622331,0.05240150259622331,0.05307425511288827,0.052664669368702184,0.05116203486537499,0.0521884900166918,0.05273744003693319,0.05273744003693319,0.05316887267711619,0.05316887267711619,0.053811061008517846,0.05316810483398678,0.05196153150224629,0.05315126043847657,0.05367604784063659,0.05367604784063659,0.05393624275800904,0.05393624275800904,0.0545478669041474,0.05367154029927137,0.052761028139117566,0.05411403086026134,0.05461465564433998,0.05461465564433998,0.05470361283890189,0.05470361283890189,0.05528467279977697,0.05417497576455596,0.05356052477598885,0.055076801282046096,0.05555326344804335,0.05555326344804335,0.05547098291979472,0.055470982919794715,0.0560214786954065,0.05467841122984053,0.05436002141286011,0.056039571703830816,0.05649187125174672,0.056491871251746706,0.05623835300068754,0.05623835300068754,0.056758284591036025,0.0551818466951251
APO,0.0447064785357726,0.044751616397124216,0.04542071892848826,0.045420718928488264,0.04682739142099239,0.0468273914209924,0.04762343234822109,0.048353609727763966,0.04618534455039651,0.04640978951987971,0.047061484398786435,0.04706148439878643,0.048299742957779966,0.048299742957779966,0.04907308448302905,0.049557708520688255,0.047664210565020376,0.04806796264263518,0.04870224986908458,0.04870224986908457,0.04977209449456752,0.04977209449456752,0.05052273661783696,0.05076180731361254,0.049143076579644236,0.04972613576539064,0.050343015339382687,0.050343015339382687,0.051244446031355056,0.051244446031355056,0.05197238875264484,0.051965906106536786,0.05062194259426806,0.05138430888814606,0.051983780809680774,0.051983780809680774,0.052716797568142564,0.05271679756814256,0.0534220408874527,0.053170004899461006,0.05210080860889189,0.05304248201090147,0.05362454627997885,0.05362454627997885,0.05418914910493003,0.05418914910493003,0.05487169302226054,0.05437410369238523,0.05357967462351567,0.054700655133656836,0.05526531175027689,0.05526531175027689,0.055661500641717494,0.055661500641717494,0.05632134515706836,0.05557820248530942,0.05505854063813943,0.056358828256412176,0.056906077220574905,0.056906077220574905,0.057133852178504925,0.057133852178504925,0.057770997291876146,0.056782301278233575,0.056537406652763175,0.0580170013791675,0.05854684269087288,0.05854684269087288,0.05860620371529234,0.05860620371529234,0.059220649426683925,0.05798640007115774,0.058016272667386896,0.05967517450192279,0.06018760816117084,0.06018760816117084,0.060078555252079724,0.06007855525207972,0.060670301561491675,0.05919049886408187,0.05949513868201059,0.06133334762467805,0.061828373631468786,0.06182837363146877,0.061550906788867085,0.061550906788867085,0.062119953696299385,0.06039459765700598
FICO,0.04339889247720328,0.04344271013530583,0.04409224259158411,0.04409224259158412,0.04545777238172354,0.04545777238172355,0.04623053050850393,0.04693935148080912,0.044322554114666554,0.0445246168454144,0.04515299113972974,0.04515299113972974,0.04635742038482984,0.04635742038482984,0.04710324643154093,0.047588542594806486,0.0452462157521298,0.04560652355552296,0.046213739687875344,0.04621373968787534,0.04725706838793613,0.04725706838793613,0.0479759623545779,0.04823773370880385,0.04616987738959305,0.046688430265631506,0.047274488236020935,0.047274488236020935,0.0481567163910424,0.0481567163910424,0.04884867827761486,0.048886924822801194,0.04709353902705627,0.04777033697574002,0.0483352367841665,0.0483352367841665,0.04905636439414865,0.04905636439414865,0.04972139420065179,0.049536115936798526,0.04801720066451949,0.04885224368584853,0.04939598533231206,0.04939598533231206,0.04995601239725489,0.04995601239725489,0.05059411012368872,0.05018530705079585,0.04894086230198269,0.04993415039595702,0.05045673388045759,0.05045673388045759,0.050855660400361116,0.050855660400361116,0.051466826046725624,0.05083449816479316,0.04986452393944587,0.05101605710606547,0.05151748242860312,0.05151748242860312,0.05175530840346733,0.05175530840346733,0.05233954196976253,0.051483689278790455,0.050788185576909034,0.05209796381617394,0.05257823097674862,0.05257823097674862,0.05265495640657352,0.05265495640657352,0.05321225789279941,0.05213288039278776,0.0517118472143722,0.05317987052628238,0.053638979524894104,0.053638979524894104,0.05355460440967971,0.053554604409679706,0.05408497381583629,0.05278207150678503,0.052635508851835336,0.054261777236390786,0.054699728073039584,0.05469972807303957,0.054454252412785877,0.054454252412785877,0.05495768973887313,0.0534312626207823
