,weight
TPL,0.06765764960097258
IBKR,0.06115108683717662
UAL,0.06048265399362215
AXON,0.058181767813916235
TRGP,0.05583044522294592
LYV,0.05581816896972338
APO,0.05418914910493003
VST,0.05360720191608668
RCL,0.05240150259622331
FICO,0.04995601239725489
SYF,0.04991855254135068
BX,0.048016770121787136
CCL,0.04637421355438379
TSLA,0.04527805598646602
EXPE,0.04525938799109773
PAYC,0.04387611936197924
NCLH,0.04187338148555803
XYZ,0.03902841483285764
EQT,0.03845555889152351
FDX,0.032643906780144234
