,weight
NVDA,0.08376137273005248
VST,0.07025730977668533
FSLR,0.06442500265546525
CTAS,0.060647584102992896
NRG,0.05720932455039959
SMCI,0.05547117595966227
MU,0.054711520090165916
QCOM,0.05183201663817955
AAPL,0.04919646539042
DELL,0.048590313851829485
TKO,0.047366414677993865
GOOGL,0.04721228515411475
WDC,0.04720674646192005
AVGO,0.04681017962216691
TER,0.04592061810867846
TPL,0.045641846820839924
AMAT,0.04415246744031032
WSM,0.0337435456634734
TTD,0.029689902411721016
LW,0.01615390789292845
