,weight
AXON,0.07529198593933271
ERIE,0.07518376886165976
FSLR,0.07247485245194539
TPL,0.06183502279580887
BIIB,0.0616499375591292
TKO,0.05717677413410718
NFLX,0.0547070412715808
AFL,0.0541228428511785
FICO,0.053197480865933865
SMCI,0.05232186817326009
DXCM,0.05106124654629333
WYNN,0.04704489617671674
JBL,0.04613411489387642
STLD,0.04398216934779628
PODD,0.04160539607302997
BA,0.040887150018432794
AES,0.039855350239026185
RMD,0.03273087004352274
NEE,0.03197779240337576
WSM,0.00675943935399347
