,RBF_DivMom,RBF_Graph,SP500
2018-01-19,0.9737856283743485,1.0337829909432044,0.9914386157436169
2018-01-26,0.9744611880395202,1.0669218891049572,0.9698454425646175
2018-02-02,0.960223585271038,1.1436768705142575,1.0087288101735916
2018-02-09,0.9687641956668929,1.346134318606218,1.063633043194124
2018-02-16,0.9311498458669811,1.2774216927046609,1.0197714752510751
2018-02-23,0.9257383804402677,1.2503016467119759,1.0141738946289687
2018-03-02,0.9617586964706926,1.2704542974601554,1.0352958626045055
2018-03-09,0.9212844907237641,1.2068347998742064,0.9998815468059651
2018-03-16,0.9135148272061391,1.187713979620305,1.0124381744060829
2018-03-23,0.9411548114130748,1.2149267134811306,1.0764915347460313
2018-03-30,0.9130734065257782,1.2345996174618314,1.0550462031815837
2018-04-06,0.9186585011230076,1.2011211585193697,1.0697915589643672
2018-04-13,0.9039412739303896,1.1225446556964964,1.0489176444745298
2018-04-20,0.8982414666193935,1.0934965434977193,1.04348090449454
2018-04-27,0.8899426427236137,1.0327711624795668,1.0435707877623082
2018-05-04,0.8891066332886871,1.0307157746905338,1.0461136703794391
2018-05-11,0.8744145172555238,1.0012850465724061,1.0214538222983958
2018-05-18,0.8636119169509161,1.0009160054976107,1.0270073094514425
2018-05-25,0.8757352228487736,1.0455056089237484,1.0238522745297027
2018-06-01,0.8818187218783297,1.0553661752608214,1.0188764328626254
2018-06-08,0.857764539702872,1.010025638946907,1.0025944163472476
2018-06-15,0.8564062571601474,0.9859095222511072,1.0023672241688037
2018-06-22,0.8611632649747473,0.9700300814534601,1.01138347541667
2018-06-29,0.8741289146232358,1.0040140515501828,1.0249671200465869
2018-07-06,0.8659596436438018,0.9805324575688995,1.009573059554823
2018-07-13,0.8539389002119385,0.9679793227988147,0.9946203497491669
2018-07-20,0.8576903838774173,1.0024789656044442,0.9944357482588458
2018-07-27,0.8413517929089055,0.995805123766957,0.9884419447375503
2018-08-03,0.8333629636040449,0.9755423656808764,0.9809494937027219
2018-08-10,0.8477360975167947,0.9794601351054105,0.9833973209227138
2018-08-17,0.834673107070228,0.9569798388305288,0.9775835154168208
2018-08-24,0.8372343728648288,0.9553494830770272,0.9692314813163445
2018-08-31,0.8391872204114008,0.9515760880884284,0.960269090503984
2018-09-07,0.8386588288962,0.9832220599911938,0.9702474010195709
2018-09-14,0.8319941881292326,0.936561877405819,0.959125367116914
2018-09-21,0.8073177876758387,0.9026003945410235,0.951042289587071
2018-09-28,0.8383196155555187,0.9548162455972681,0.9561630515341336
2018-10-05,0.8611677284372291,0.9632776719882503,0.9655769654619839
2018-10-12,0.9183326265777005,1.0142499022385876,1.0069061114697122
2018-10-19,0.9277460204241382,0.9733311474817454,1.006669591059297
2018-10-26,0.9618612065546299,1.0071283599207155,1.0479747739071295
2018-11-02,0.8950056682734959,0.9266909230879191,1.0232018135043455
2018-11-09,0.906007837730281,0.9487006822586704,1.0018806046905204
2018-11-16,0.9075612449032935,0.9297288361292545,1.0182620758720606
2018-11-23,0.9301672737276295,0.9589386927392408,1.0583766099234662
2018-11-30,0.9004235341673702,0.9231286485787836,1.0094450954460314
2018-12-07,0.9667139754131878,1.0000408292741543,1.05816758608361
2018-12-14,0.9909064598089544,1.0247493336070121,1.0716513942810832
2018-12-21,1.05346172947583,1.1055992939702157,1.1529491004473815
2018-12-28,1.022931899053796,1.081093891445138,1.1208895544910413
2019-01-04,0.9909469518082564,1.0451202292886348,1.1004368408070868
2019-01-11,0.9476659987382199,1.0049176505755086,1.0731744816598319
2019-01-18,0.916070733251332,0.9790855252895188,1.0432581714175808
2019-01-25,0.9202617308150344,0.959747820730246,1.0455875876339926
2019-02-01,0.8887226514481398,0.9186211540235899,1.0294509796952842
2019-02-08,0.8978118882226049,0.945475532824519,1.0289378077363192
2019-02-15,0.8657291520234967,0.9078491268718525,1.0038333665527355
2019-02-22,0.8582918341598956,0.9013032495869798,0.997697568341228
2019-03-01,0.8492828213207386,0.893751796083653,0.993776076693016
2019-03-08,0.8909148552991669,0.9463769014782032,1.0157378123048895
2019-03-15,0.8548221567000035,0.8869056242997864,0.9871602312557923
2019-03-22,0.8495000901260215,0.8871934200349946,0.9948334633343179
2019-03-29,0.8412188655929025,0.8786969682692877,0.9830087800703241
2019-04-05,0.81853655860459,0.833886514779217,0.9631836942277793
2019-04-12,0.83396989611778,0.8196876803176965,0.9583237570421954
2019-04-19,0.8533870862594977,0.8367369450766184,0.9591088429845762
2019-04-26,0.8490694210429065,0.8625600719388901,0.9477393979678035
2019-05-03,0.8492869671515674,0.7746495836524969,0.945886154398786
2019-05-10,0.8454002176587709,0.8002477556986554,0.9669744168339941
2019-05-17,0.8530630655229918,0.7949949838236292,0.9743699005390333
2019-05-24,0.8702189468731818,0.8335223364790564,0.9859096878573806
2019-05-31,0.875042254009503,0.8668360706728073,1.012419762255512
2019-06-07,0.8295353877333642,0.7918072924698049,0.969686812214355
2019-06-14,0.8235931519721517,0.8139395489070654,0.9651054074098504
2019-06-21,0.8073567557415767,0.756834794677348,0.9443408916313698
2019-06-28,0.8108104390493278,0.7625626999843264,0.9471336822123569
2019-07-05,0.8051859005344312,0.7750505749005967,0.9317251052946844
2019-07-12,0.8154780067290359,0.7707387662858655,0.9245031877607357
2019-07-19,0.8332600913628574,0.8070925577840267,0.9360446580783853
2019-07-26,0.7815692504347783,0.8866699695539813,0.9208092546645642
2019-08-02,0.7963134115150521,0.8846162575184592,0.9502702695501302
2019-08-09,0.8196971662732658,0.9441216915591666,0.9546331637778663
2019-08-16,0.8400951579518453,0.9762746164435717,0.9645374552285306
2019-08-23,0.851898580844308,0.988185236698569,0.9786203852710774
2019-08-30,0.8314559064901844,0.9633821246084021,0.9520854641530082
2019-09-06,0.8152716625933735,0.9625261425521497,0.9353847896481505
2019-09-13,0.7760211024247196,0.9216610376538836,0.9264645056866349
2019-09-20,0.771687452367176,0.8888521012262943,0.9312081356978843
2019-09-27,0.7911441506062563,0.9228682106401391,0.9407283951553524
2019-10-04,0.812767878140115,0.9531252466909507,0.9438450347448476
2019-10-11,0.7972476670728986,0.9266724944430196,0.9380426600656603
2019-10-18,0.7865938377666719,0.8895443602357441,0.9330386564171531
2019-10-25,0.7664014273932681,0.8198250841914986,0.9218176523874698
2019-11-01,0.7697670582649492,0.7768374610739409,0.9084844583250378
2019-11-08,0.7421286639785589,0.765338382738924,0.9007978842640799
2019-11-15,0.7364158388123544,0.7687148047075483,0.892894004445834
2019-11-22,0.7379021264807588,0.7787465354408604,0.8958135592634956
2019-11-29,0.7306020838771163,0.7946430064221848,0.887060728676967
2019-12-06,0.7408248670840647,0.8400418960258895,0.8856706225151131
2019-12-13,0.7298823517084225,0.8145331809005706,0.8792728942505454
2019-12-20,0.7100476255491708,0.7847032503318478,0.8649642109434077
2019-12-27,0.6967253946020281,0.7077428675428824,0.8599453007816522
2020-01-03,0.7037379823216283,0.7260061845535175,0.8613196612272986
2020-01-10,0.6826803154838309,0.6227412496616879,0.8532745056140343
2020-01-17,0.5881823886033433,0.6053219304642948,0.8368041674940044
2020-01-24,0.5154063408558286,0.6168244738885128,0.8454757637011332
2020-01-31,0.47262388008403716,0.6158492814806112,0.8638110981680676
2020-02-07,0.42419436852238435,0.608632270290194,0.8372845058435987
2020-02-14,0.4638252920099385,0.6032624721319206,0.8242923597350263
2020-02-21,0.4640646058938537,0.5963274094323066,0.8347659322101343
2020-02-28,0.5204087804832824,0.6811038697541288,0.9431389733552005
2020-03-06,0.5275321958337257,0.7343605663436178,0.9373798956338442
2020-03-13,0.6692219831740032,1.2427364454199816,1.0277460034087582
2020-03-20,0.8655952790972484,1.8131501269861474,1.208822902605585
2020-03-27,0.7432755627710471,1.5561331883137544,1.0963104118297067
2020-04-03,0.846802266378281,2.0641284307549417,1.1195789281611537
2020-04-10,0.660483042300576,1.4762341640940728,0.9987167351165034
2020-04-17,0.6801654976160669,1.464037450618249,0.9692752746301703
2020-04-24,0.6893317490023779,1.4084246182320432,0.9821978749642729
2020-05-01,0.6582478093282974,1.3117482355278893,0.9842901705519852
2020-05-08,0.6277501826000894,1.2455355624075144,0.951000049081448
2020-05-15,0.6864276365601732,1.3918429933351755,0.9729510904570147
2020-05-22,0.6249194552889332,1.2221174057013502,0.942746463742211
2020-05-29,0.5927702714363089,1.233390373431256,0.9152287173801922
2020-06-05,0.5032689052695625,0.8991484717511123,0.8723547635258136
2020-06-12,0.5511660760118657,1.0071712920414717,0.916131514562736
2020-06-19,0.5584120703156118,1.0311440355935095,0.8994428192869631
2020-06-26,0.5923701256482925,1.1079947484418564,0.925953355717522
2020-07-03,0.5728769617157693,1.0927254916157385,0.8901696740717482
2020-07-10,0.5704560228984978,1.1087862018906345,0.8747896277795274
2020-07-17,0.5547343745125414,1.0978281990629086,0.8640227265879066
2020-07-24,0.5528208909400579,1.0909985937021558,0.8664678746539807
2020-07-31,0.5636420808569638,1.0911523875307017,0.8517693910396593
2020-08-07,0.551239451142181,1.0780644877971288,0.8313957550181061
2020-08-14,0.5349909153574662,1.0401301912834027,0.8260788085929163
2020-08-21,0.553914726103746,1.1099203012416572,0.8201674523188212
2020-08-28,0.5299598578201073,1.0149061267112434,0.7942508665819141
2020-09-04,0.5317277457084658,0.9912859065277274,0.813035466417342
2020-09-11,0.5578637793140755,1.0880149356769142,0.8339613988353201
2020-09-18,0.5590272767564753,1.1370679580367191,0.8393629148102217
2020-09-25,0.5724764034494125,1.270285645633832,0.8447093562543841
2020-10-02,0.5495814264780743,1.2628377451238018,0.8321059052456534
2020-10-09,0.5418032579987088,1.2350458358260472,0.8013022415869842
2020-10-16,0.5682937656787533,1.303921904744661,0.7997680537609593
2020-10-23,0.5838274514763112,1.277920916838224,0.8040191945505777
2020-10-30,0.6219780072580172,1.4189652453496664,0.852071592165783
2020-11-06,0.6094150768071709,1.3713612587881228,0.7939272467269854
2020-11-13,0.5297975130997017,1.1730439094418132,0.777161364553517
2020-11-20,0.4979104554806092,1.083657627721818,0.783192869128922
2020-11-27,0.4570237410534699,0.9190869458720964,0.7657976597769454
2020-12-04,0.4465058757805555,0.8518466742076616,0.7532169548343296
2020-12-11,0.4352246739997974,0.8568475024789121,0.7605487762779759
2020-12-18,0.30144374545959907,0.8653519797322184,0.7511275529670345
2020-12-25,0.2843736284952069,0.8938995472069708,0.7524155552833409
2021-01-01,0.2345565340184818,0.8823346295666498,0.7417965957837915
2021-01-08,0.39395900788136146,0.8478484561240295,0.7284897141809195
2021-01-15,0.3944337265205885,0.825156028993718,0.7393989226389909
2021-01-22,0.4528614647111413,0.8474061977203949,0.7253056802431276
2021-01-29,0.5580486738209315,0.8991951896511301,0.7501507704295007
2021-02-05,0.36284885317746196,0.816873570250425,0.7168412135933802
2021-02-12,0.36589824880880367,0.8090308688771057,0.7080966483721856
2021-02-19,0.36658399304937145,0.7999096804551036,0.7131934589702069
2021-02-26,0.39709381527359133,0.7587810068742638,0.7310759381363924
2021-03-05,0.39800533763206075,0.7257497922696765,0.7252169562063849
2021-03-12,0.3864697238208511,0.6838915553901854,0.7065685251927626
2021-03-19,0.38145685340481317,0.6744788436788747,0.7120288059851051
2021-03-26,0.3675677832130936,0.7244766531708999,0.7010219957154051
2021-04-02,0.36600559499031293,0.7070184543899257,0.6931169189575134
2021-04-09,0.3574379847543839,0.7300030037670097,0.6748304887708797
2021-04-16,0.34429948128790466,0.724368153289583,0.6656934220563777
2021-04-23,0.327629166691768,0.7416261802799017,0.6665374954386113
2021-04-30,0.33303451204403406,0.7271411707308902,0.6663780813253625
2021-05-07,0.3326942980372104,0.709336714882512,0.658280944561057
2021-05-14,0.33678687157289944,0.6937177307569117,0.667546731445612
2021-05-21,0.3385751312524688,0.6864177327299901,0.6704364636671143
2021-05-28,0.336023709076409,0.7267333311780305,0.6627419550971859
2021-06-04,0.3310407523094283,0.6793409850295187,0.6587026849817302
2021-06-11,0.3311388865296263,0.4900832801247382,0.6559810211964776
2021-06-18,0.3469074195343453,0.500428993373185,0.6687323403911228
2021-06-25,0.3337769060033861,0.5586946900227994,0.6508841692032997
2021-07-02,0.3319068091146659,0.5504680533119256,0.6401705956476367
2021-07-09,0.33439437764667046,0.5456292067576328,0.6376492121099979
2021-07-16,0.3479869604794364,0.529698420474982,0.6438957398445332
2021-07-23,0.339129098963987,0.5341419673130109,0.6315441046751291
2021-07-30,0.34896207561855724,0.5455990597353805,0.6339192991561853
2021-08-06,0.34844014819659547,0.6070452237113589,0.6280237614094584
2021-08-13,0.3424852101306574,0.5858914536688903,0.6235989235081423
2021-08-20,0.3475867877388766,0.5803446724649115,0.6272955981065339
2021-08-27,0.33530658748751774,0.5614639890120058,0.6178778671581213
2021-09-03,0.33017283154831906,0.5419585586358335,0.6143276122103317
2021-09-10,0.3374929291915214,0.552079098656506,0.6249164400802012
2021-09-17,0.3296016295598805,0.5449827698129294,0.6285238276928456
2021-09-24,0.32590394897724545,0.5459110404789284,0.625351253388697
2021-10-01,0.32302660279376866,0.5508456678034693,0.6394800059799066
2021-10-08,0.31999336768094877,0.5438066657513242,0.634485166116194
2021-10-15,0.3128716265877652,0.5362210927507544,0.6231289106496356
2021-10-22,0.30899826187023804,0.5315600152337032,0.6130476028300536
2021-10-29,0.309775793675839,0.5328318911695549,0.6049967779276499
2021-11-05,0.3027840862843873,0.5380385691845831,0.5931287544016508
2021-11-12,0.3009669200137967,0.5306921901188032,0.5949880803634701
2021-11-19,0.30603272530716635,0.5277046948073236,0.5930744436737119
2021-11-26,0.3148479220535221,0.5058040542358531,0.6064135704737912
2021-12-03,0.3204955271382316,0.5240016993659471,0.6139215284401185
2021-12-10,0.3175807959084782,0.5228512924854649,0.5913047862032544
2021-12-17,0.31033103532614087,0.5330718282408149,0.6029986988367741
2021-12-24,0.30289196317493644,0.4832059440580801,0.5895818407512479
2021-12-31,0.30207313199017105,0.49957192149889484,0.5845855354760424
2022-01-07,0.2993298558971241,0.4796686178320841,0.5957285110899282
2022-01-14,0.3004267318137621,0.48526059671432076,0.5975401164268317
2022-01-21,0.3186203378720202,0.5259646671986686,0.6335329784752525
2022-01-28,0.31818935405977705,0.523447203673826,0.6286855215856377
2022-02-04,0.3158874118721069,0.519990843985992,0.6190915566038513
2022-02-11,0.3179566704005044,0.5192773884630095,0.6305650390220329
2022-02-18,0.32633449518146657,0.515396307620299,0.6406813528927131
2022-02-25,0.3222876401686662,0.5167020341198204,0.6354532408037951
2022-03-04,0.3373007912849024,0.5402876891193565,0.6436413925129777
2022-03-11,0.3537943522389923,0.6019164521249238,0.6627103975215177
2022-03-18,0.32983840583023266,0.5560034319784604,0.6242807536155153
2022-03-25,0.32899322714310547,0.5589816350254431,0.6132958742123314
2022-04-01,0.32516229634005056,0.5444202645753627,0.6129181439885483
2022-04-08,0.3360626985565329,0.5582264562396079,0.62078126222191
2022-04-15,0.3452116628342349,0.5670700742201115,0.6343046105701818
2022-04-22,0.35384648549473,0.5890819731594561,0.6522433576553073
2022-04-29,0.3713610268561719,0.6455695529550524,0.674319233796725
2022-05-06,0.36834191060510124,0.640021782948737,0.675724072188145
2022-05-13,0.3741673959261692,0.6583971215716773,0.692424510763445
2022-05-20,0.3757359854803607,0.6722655632786051,0.7141714462435519
2022-05-27,0.34879674836779767,0.6306543563994601,0.6700526744946862
2022-06-03,0.3512092963384681,0.6557840881785094,0.6781581690196095
2022-06-10,0.3788580058453191,0.7345989629162243,0.7142629864970571
2022-06-17,0.408245048741391,0.816619608287436,0.7581935332140382
2022-06-24,0.37890023104036036,0.7370599676827514,0.7122763775686021
2022-07-01,0.3972670039945332,0.8179633706913608,0.7283659013289817
2022-07-08,0.38897316422443706,0.7882860507561159,0.7145341243912744
2022-07-15,0.3910298180278508,0.7921950566910559,0.7212334083040916
2022-07-22,0.37336087484922514,0.7855332513492586,0.7033064856266508
2022-07-29,0.36106839572557514,0.7629750562254661,0.6745870057267952
2022-08-05,0.3684788794704811,0.7198193622006068,0.6721621999519646
2022-08-12,0.3498473348982334,0.6860608387921089,0.6509678524830811
2022-08-19,0.36180184176011493,0.7249549504702841,0.6589223558120074
2022-08-26,0.3753690113699411,0.7586912244217894,0.6866617830438019
2022-09-02,0.3891875960390108,0.7916443409781412,0.7100039200513594
2022-09-09,0.37088698899676886,0.7398460616801065,0.685024172103723
2022-09-16,0.3844574137904989,0.7706465606139666,0.7193396725907598
2022-09-23,0.41886183254528686,0.8717613334290139,0.7544182206277732
2022-09-30,0.4387808330372243,0.9615163218614333,0.7770594483444219
2022-10-07,0.4311745591037538,0.9504535323035289,0.7655220700605534
2022-10-14,0.432488727038838,0.9528207571375024,0.7776124767524155
2022-10-21,0.41804525401847925,0.8933649330257026,0.7424528652946187
2022-10-28,0.40044364084243,0.8701712385004727,0.7142263765195046
2022-11-04,0.4105000211798857,0.8986324592142373,0.7389478866883984
2022-11-11,0.3729236535095283,0.769825499351403,0.6977933592462423
2022-11-18,0.38321271900679765,0.8268216542755608,0.7026484307721836
2022-11-25,0.3746411512766267,0.8118196650242915,0.6920409498812335
2022-12-02,0.37230865943024744,0.7990735793516289,0.68429403532853
2022-12-09,0.38497126045952934,0.8553896636797289,0.7081776730320791
2022-12-16,0.3958005859385342,0.8759195526720241,0.7232553324561922
2022-12-23,0.3947358300993989,0.8765706374227178,0.7246737014206489
2022-12-30,0.3959478093688389,0.8592801197067425,0.7256778200896941
2023-01-06,0.3860105714760273,0.8215991250023807,0.7153229033421081
2023-01-13,0.3728622839312671,0.7682672403977253,0.6967184857053373
2023-01-20,0.3730893005406041,0.7657069326804208,0.701362558844865
2023-01-27,0.3604098068791413,0.7153064977980316,0.6844856604810637
2023-02-03,0.3523680507219609,0.6390320051794278,0.6735775353416895
2023-02-10,0.33966543043400105,0.6884811912369013,0.6811556687614655
2023-02-17,0.3565686634405177,0.6898264119049764,0.68305429157001
2023-02-24,0.3577906615384234,0.7153414883206206,0.7018165970165716
2023-03-03,0.3733823662811777,0.7216593327282835,0.6887019270661832
2023-03-10,0.4005103867062792,0.7914409978743684,0.7215266060920389
2023-03-17,0.4096394404060687,0.8091433610210964,0.711385286023919
2023-03-24,0.40086549599430704,0.8106978657685374,0.7016487065156093
2023-03-31,0.38801255126205525,0.7670391228991069,0.6780310929343362
2023-04-07,0.3829734934101749,0.7753136984649622,0.678739683845084
2023-04-14,0.38374962171300225,0.7951302974910173,0.6733886703941193
2023-04-21,0.3891925040855692,0.7767688805481121,0.6740598756191211
2023-04-28,0.37996142885706413,0.7467895983142833,0.6682464008188237
2023-05-05,0.3926317113904892,0.7499755677052831,0.6736149870618028
2023-05-12,0.4004750146875453,0.7965554678361682,0.6756027859432682
2023-05-19,0.3975395001792837,0.7945383833636311,0.6646596604029635
2023-05-26,0.4061400125319441,0.8159382097493462,0.6625307305600703
2023-06-02,0.39733464912479566,0.7887464675456435,0.6506303551511514
2023-06-09,0.387407423884388,0.7632466339011934,0.6481346400781927
2023-06-16,0.3817898280877375,0.7380300248844747,0.6318592179686512
2023-06-23,0.3953330836659684,0.7703953903530422,0.6407609220493694
2023-06-30,0.3870870705243666,0.7284996940712448,0.6260679006290955
2023-07-07,0.38190838672541927,0.7214137528762774,0.6333874825869558
2023-07-14,0.37767301465706404,0.7063673699007754,0.618419600958049
2023-07-21,0.3625720694978112,0.6766848232956828,0.6142044216711761
2023-07-28,0.3617105945384682,0.6650744357210051,0.60805328456023
2023-08-04,0.3714128132449232,0.6275507102443378,0.6222022013945052
2023-08-11,0.3661109238842877,0.6179653139081855,0.6241507402781832
2023-08-18,0.38088193971277473,0.6288098701017406,0.6376258413353841
2023-08-25,0.37975419592906656,0.621738195216063,0.6324156639765485
2023-09-01,0.3758438485465582,0.6086391100960797,0.6170021897004406
2023-09-08,0.38535330842167415,0.6337941384805966,0.6250692303816233
2023-09-15,0.3847244452838573,0.6373078073974717,0.6260763496303337
2023-09-22,0.39918524319311377,0.6868934911327195,0.6449539942602903
2023-09-29,0.403393084559189,0.6903988081780433,0.6497685701291511
2023-10-06,0.41949879357449354,0.7373528101558531,0.646684458682693
2023-10-13,0.41815206871599403,0.7202220558006572,0.6438035502154804
2023-10-20,0.422459065445386,0.7537270381382696,0.6595962007055785
2023-10-27,0.4321959491117293,0.7418431946337207,0.6767037965820794
2023-11-03,0.40836779705743775,0.7024072406916946,0.6392892913639905
2023-11-10,0.42206557377415943,0.7450690749767327,0.6310505980041626
2023-11-17,0.4021492015019557,0.6884342071955548,0.6172413897543403
2023-11-24,0.3961421237939872,0.6813462289305795,0.6111060122122276
2023-12-01,0.38497673576723546,0.6679085290972452,0.606412281576171
2023-12-08,0.3872135960651241,0.6669444767401547,0.6051294573026875
2023-12-15,0.36509347731882397,0.6087621518008871,0.5904064097500862
2023-12-22,0.3577473072487226,0.5950258385628004,0.5860056532068576
2023-12-29,0.35897384392990733,0.6106403616798803,0.5841382071475475
2024-01-05,0.3665773864098595,0.6340894523003893,0.59316531648612
2024-01-12,0.37314739063613267,0.6729818069897795,0.5824287118756604
2024-01-19,0.37952271281566136,0.7240631919764648,0.5756920119803112
2024-01-26,0.3751526935351489,0.7036483080946415,0.5696702019935311
2024-02-02,0.38485706473317627,0.730162553949862,0.5618994167834472
2024-02-09,0.3923908243764799,0.7285181652627586,0.5542980390396944
2024-02-16,0.38706674618255865,0.700841868661621,0.5566279340972431
2024-02-23,0.3854109840964459,0.7024429675094787,0.5475239933132886
2024-03-01,0.38015686892830225,0.6535671707955696,0.5423781502061659
2024-03-08,0.38216929120863646,0.691115114601936,0.5437955891354486
2024-03-15,0.37969306701344335,0.6924710833051022,0.5444969846752817
2024-03-22,0.37320754913634774,0.6778407958949086,0.5323164080454131
2024-03-29,0.36502522439641605,0.639589772623332,0.5302730001712698
2024-04-05,0.3791343014306866,0.6735568893303476,0.5353685719775654
2024-04-12,0.39003028999703465,0.685743278449817,0.5438252853591031
2024-04-19,0.39341714645067155,0.7205713023017787,0.5609242980876538
2024-04-26,0.39388942489975853,0.705612180829646,0.5463258558057784
2024-05-03,0.3790601517777468,0.6788402414537911,0.5433607790118851
2024-05-10,0.3742784790422205,0.6634037029473935,0.5334885339437039
2024-05-17,0.3704297298012722,0.6648130468471821,0.5253815061222656
2024-05-24,0.3784730699002505,0.6880080657994728,0.525237878227373
2024-05-31,0.379838666334074,0.6919960561371741,0.5279459658004857
2024-06-07,0.38040538516196093,0.7122120348080576,0.5210856702752261
2024-06-14,0.3801331696586297,0.7425091461666599,0.5129685433647178
2024-06-21,0.3739603476630112,0.7660894063272545,0.5098689260157377
2024-06-28,0.3736828260400432,0.7625695757028718,0.5102555087099144
2024-07-05,0.37842346322842635,0.7567199387452127,0.500475108548316
2024-07-12,0.3649873169271339,0.7540753197767424,0.4961827743202182
2024-07-19,0.3608346651217723,0.7614600172140037,0.5061289718863553
2024-07-26,0.3519997055767841,0.7764024745136894,0.5103844846938416
2024-08-02,0.35625913708164747,0.8111582445178821,0.5211275960055747
2024-08-09,0.35713878776015917,0.8414324256532897,0.5213616188084998
2024-08-16,0.3492752243128166,0.8288791858649541,0.5016410838969052
