,RBF_DivMom,RBF_Graph,SP500
2025-04-25,1.006288228097383,1.8880636605609715,1.2856132481987887
2025-05-02,1.0216690459891458,1.9314223121513647,1.3231819679944956
2025-05-09,1.0218193427772544,1.973610751853017,1.316955469915795
2025-05-16,1.0082326547750065,2.1444619815846337,1.38640380533976
2025-05-23,0.9880257091762992,2.1336121119302036,1.3502078827173425
2025-05-30,0.9985693692285338,2.1550126640785527,1.3755399272873656
2025-06-06,1.0222737363965864,2.224606016364662,1.3961717633777915
2025-06-13,1.0177874461846381,2.183007057294439,1.390729428676567
2025-06-20,1.0374208622697183,2.2165586507045054,1.3886049617111333
2025-06-27,1.0747757883805293,2.347377881593581,1.4363581482295755
