,weight
PM,0.07341813886816317
CAH,0.0713202082709095
NRG,0.06636610552140466
HWM,0.06173015072206484
DLTR,0.06150537319253109
STX,0.056365207634508044
APH,0.0550130094589057
DG,0.05494981988652891
NFLX,0.05463219261906613
MOS,0.053696662139714385
ORCL,0.05294896972335803
NEM,0.05035746315579454
GE,0.050202530194179994
JBL,0.04740665446111679
PWR,0.04438736099667998
AXON,0.0443660388426679
VST,0.03869656963816186
META,0.038487741944472596
MU,0.031527946275479446
LULU,-0.007378143545707511
