,weight
SMCI,0.13420319597947877
VST,0.0722299536068276
NVDA,0.06835554498917124
GE,0.06610477176097439
WSM,0.05932226725110683
NRG,0.054248058129122964
DECK,0.0535169605666664
GWW,0.05326437638986536
META,0.05019135247342968
RL,0.04738079409068267
FANG,0.042090323098739994
DELL,0.041238440900032
BLDR,0.04050136670670633
MU,0.04039852343845428
AMD,0.039963223153748395
ANET,0.03887937973982285
EQIX,0.03879493047354706
NKE,0.026775818395736402
JBL,0.024669994712572998
ENPH,0.007870724143313653
